"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Western Buffer","WM2","2017-02-03","1","Surface Water","0.6","0.003","4.2","0.04","0.61","0.42","0.37","18.9","3.6","1.1","2.5","30.6","1.1","7.7","0.016","0.027","0.16","36","18","5.9","76","1.4","0.18","0.3"
"Western Buffer","WM2","2017-02-03","1","Middle Water","0.7","0.003","4.5","0.05","0.6","0.41","0.38","18.8","3.7","1.1","2.5","30.6","<0.2","7.7","0.023","0.028","0.16","51","35","6.6","85","1.2","0.19","0.3"
"Western Buffer","WM2","2017-02-03","1","Bottom Water","0.7","0.003","5.3","0.06","0.63","0.45","0.37","18.8","4.5","1.1","2.5","30.8","<0.2","7.7","0.013","0.027","0.15","130","70","6.7","86","0.8","0.19","0.4"
"Western Buffer","WM2","2017-03-02","1","Surface Water","0.7","0.001","4.2","0.05","0.94","0.78","0.29","17.3","3","1.2","3","31.3","0.6","7.6","0.025","0.018","0.14","42","26","6.4","81","1","0.13","0.5"
"Western Buffer","WM2","2017-03-02","1","Middle Water","1.1","0.002","5.4","0.04","0.62","0.45","0.31","17.3","5","1.2","3","31.3","0.6","7.6","0.026","0.018","0.15","91","34","7.2","90","1.3","0.14","0.4"
"Western Buffer","WM2","2017-03-02","1","Bottom Water","1.5","0.002","5.4","0.04","0.65","0.49","0.31","17.3","6.2","1.1","3","31.4","0.9","7.6","0.025","0.017","0.14","72","39","7.2","90","1.1","0.15","0.7"
"Western Buffer","WM2","2017-04-13","1","Surface Water","0.8","0.004","3.1","0.03","0.59","0.4","0.35","21.4","1.6","0.79","3.8","31.4","<0.2","7.9","0.018","0.015","0.17","19","4","6.4","87","1.8","0.16","0.5"
"Western Buffer","WM2","2017-04-13","1","Middle Water","0.8","0.004","3","0.07","1.01","0.84","0.33","21.4","2.2","0.71","3.8","31.5","0.8","7.9","0.018","0.014","0.16","22","12","6.6","90","1.6","0.16","0.4"
"Western Buffer","WM2","2017-04-13","1","Bottom Water","1.5","0.002","3.1","0.04","0.46","0.4","0.12","21.4","5","0.38","3.8","32.6","1.4","7.9","0.008","0.005","0.05","7","3","6.8","93","1.4","0.062","0.3"
"Western Buffer","WM2","2017-05-04","1","Surface Water","<0.5","0.004","2.5","0.06","0.66","0.26","0.54","24.3","1","1.7","4","27.8","0.4","7.9","0.01","0.028","0.37","2","2","5.1","71","1.1","0.14","0.6"
"Western Buffer","WM2","2017-05-04","1","Middle Water","0.5","0.004","2.8","0.03","1.08","0.83","0.38","24.1","1.4","1.3","4","30.4","<0.2","7.9","0.01","0.019","0.23","<1","<1","6","84","1","0.13","0.5"
"Western Buffer","WM2","2017-05-04","1","Bottom Water","0.9","0.002","2.6","0.04","0.5","0.4","0.18","24.1","2.2","0.8","4","31.8","<0.2","7.9","0.003","0.016","0.086","1","<1","6.6","93","0.8","0.079","0.3"
"Western Buffer","WM2","2017-06-01","1","Surface Water","0.5","0.005","1","0.06","0.67","0.28","0.52","27.1","0.8","1.5","3","28.3","0.3","7.9","0.023","0.034","0.36","5","1","6.2","91","2.3","0.13","0.6"
"Western Buffer","WM2","2017-06-01","1","Middle Water","0.6","0.005","0.7","0.06","0.8","0.49","0.44","26.9","0.6","1.2","3","28.7","1","7.9","0.017","0.029","0.28","35","10","6.3","92","1.8","0.13","0.5"
"Western Buffer","WM2","2017-06-01","1","Bottom Water","0.6","0.005","1.6","0.06","0.61","0.4","0.33","26.4","1.3","0.89","3","31","1.2","7.9","0.004","0.021","0.19","97","35","6.2","92","2","0.12","0.5"
"Western Buffer","WM2","2017-07-07","1","Surface Water","2.6","0.005","23","0.05","0.82","0.21","0.68","27.5","8.8","1.7","2.6","21.3","4.9","8.1","0.004","0.064","0.55","<1","<1","7.3","101","30","0.063","2.8"
"Western Buffer","WM2","2017-07-07","1","Middle Water","2.1","0.007","1.3","0.05","0.73","0.24","0.67","26","7.6","2.1","2.6","26","1.3","7.9","0.008","0.05","0.44","330","70","4.6","65","11","0.18","1.3"
"Western Buffer","WM2","2017-07-07","1","Bottom Water","1.8","0.003","1.6","0.03","0.73","0.48","0.37","24.5","9.2","2","2.6","31.9","0.8","7.7","0.008","0.037","0.21","42","13","2.2","27","5.4","0.12","1.2"
"Western Buffer","WM2","2017-08-02","1","Surface Water","1.8","0.002","1.5","0.05","0.82","0.14","0.72","29.1","7","4.2","2.5","20.8","3.2","7.9","0.02","0.076","0.6","480","200","5.5","81","8.3","0.039","0.9"
"Western Buffer","WM2","2017-08-02","1","Middle Water","1.4","0.007","1.1","0.12","0.78","0.32","0.64","28.2","5.8","2.7","2.5","26.3","3.1","7.8","0.032","0.054","0.41","29000","17000","4.3","63","6","0.18","1"
"Western Buffer","WM2","2017-08-02","1","Bottom Water","2.2","0.003","4.6","0.04","0.56","0.35","0.31","27","11","2.1","2.5","30.6","1.1","7.8","0.03","0.032","0.18","1200","450","2.5","38","1.6","0.098","0.5"
"Western Buffer","WM2","2017-09-07","1","Surface Water","0.6","0.002","2.3","0.79","0.64","0.18","0.51","27.8","3.5","3.1","2.4","26.7","<0.2","7.8","0.032","0.12","0.34","24","4","4.4","65","0.8","0.054","0.3"
"Western Buffer","WM2","2017-09-07","1","Middle Water","0.6","0.001","2.7","0.07","0.76","0.44","0.35","27.3","4","2.1","2.4","28.3","<0.2","7.8","0.025","0.085","0.23","150","50","4.6","68","1","0.039","0.3"
"Western Buffer","WM2","2017-09-07","1","Bottom Water","0.9","0.001","2.7","0.04","1.25","1","0.28","27","5.4","1.8","2.4","30.6","<0.2","7.9","0.019","0.063","0.19","170","96","4.6","69","1.4","0.023","0.3"
"Western Buffer","WM2","2017-10-04","1","Surface Water","0.9","0.005","2.6","0.04","1.15","0.83","0.41","29.5","3.7","1.9","2.5","28.3","0.6","7.9","0.024","0.065","0.25","86","46","4.3","65","0.9","0.095","0.4"
"Western Buffer","WM2","2017-10-04","1","Middle Water","0.9","0.006","2.3","0.03","0.53","0.32","0.33","29.6","3.8","1.7","2.5","29.5","0.6","7.9","0.023","0.047","0.16","880","460","4.6","71","1.1","0.12","0.3"
"Western Buffer","WM2","2017-10-04","1","Bottom Water","<0.5","0.006","2.3","0.03","0.43","0.27","0.27","29.6","2","1.5","2.5","30.3","0.4","8","0.02","0.036","0.12","2400","810","4.6","72","1.3","0.11","0.3"
"Western Buffer","WM2","2017-11-01","1","Surface Water","0.6","0.003","7.7","0.03","1.29","1.2","0.17","25.9","2.2","1.3","2","32.9","1.7","7.9","0.013","0.025","0.062","5000","2200","5.4","80","1.8","0.084","0.4"
"Western Buffer","WM2","2017-11-01","1","Middle Water","0.8","0.003","2.1","0.03","1.38","1.3","0.16","25.8","3.6","1.1","2","32.9","1.8","7.9","0.012","0.026","0.058","11000","6700","6","89","2.3","0.077","0.6"
"Western Buffer","WM2","2017-11-01","1","Bottom Water","1.2","0.001","6.2","0.03","0.8","0.72","0.11","25.8","9.2","1","2","32.9","0.6","7.9","0.011","0.023","0.056","13000","6900","6.1","90","2.3","0.033","0.2"
"Western Buffer","WM2","2017-12-06","1","Surface Water","1.4","0.003","4.8","0.04","0.84","0.67","0.29","22.3","8.4","1.4","1.9","32.9","0.8","7.8","0.031","0.028","0.14","2800","1800","6.1","85","0.9","0.12","0.8"
"Western Buffer","WM2","2017-12-06","1","Middle Water","1.8","0.003","5.5","0.05","0.54","0.37","0.29","22.2","13","1.4","1.9","32.9","0.4","7.8","0.03","0.03","0.14","4700","2300","6","84","0.6","0.12","0.5"
"Western Buffer","WM2","2017-12-06","1","Bottom Water","1.9","0.003","8.4","0.05","0.78","0.61","0.29","22.2","14","1.5","1.9","33","0.8","7.8","0.03","0.027","0.14","5600","4000","6","84","0.8","0.12","0.4"
"Western Buffer","WM2","2018-01-04","1","Surface Water","1.2","0.007","8.8","0.04","0.44","0.17","0.42","18.6","6.2","1.6","2.5","32","0.9","8.2","0.032","0.022","0.25","400","270","6.9","89","0.9","0.15","0.6"
"Western Buffer","WM2","2018-01-04","1","Middle Water","2.4","0.006","8.4","0.04","0.48","0.21","0.42","18.6","16","1.6","2.5","32","1.1","8.2","0.032","0.02","0.25","1000","620","7","90","1.5","0.15","0.7"
"Western Buffer","WM2","2018-01-04","1","Bottom Water","1.4","0.006","9.5","0.04","0.49","0.22","0.42","18.6","9.9","1.6","2.5","32","1.2","8.2","0.031","0.018","0.25","660","550","7","91","1.7","0.15","0.6"
"Western Buffer","WM2","2018-02-01","1","Surface Water","1.9","<0.001","2.5","0.02","1.46","1.4","0.11","16.3","12","0.52","2.2","32.7","0.2","7.7","0.003","0.005","0.054","33","15","7.6","94","1.5","0.046","1.2"
"Western Buffer","WM2","2018-02-01","1","Middle Water","0.8","<0.001","2.7","<0.02","0.35","0.28","0.12","16.3","4.4","0.52","2.2","32.7","0.9","7.7","0.006","0.006","0.064","24","11","7.6","95","1.5","0.045","0.9"
"Western Buffer","WM2","2018-02-01","1","Bottom Water","<0.5","<0.001","3.4","<0.02","0.47","0.41","0.1","16.3","5.1","0.49","2.2","32.7","0.8","7.7","0.004","0.01","0.048","20","9","7.6","95","1.4","0.042","0.8"
"Western Buffer","WM2","2018-03-16","1","Surface Water","1.4","0.005","1.5","0.04","0.51","0.36","0.28","19.2","5.9","0.38","3.2","31.6","2.6","8.1","0.012","0.013","0.14","360","300","7.6","100","2.9","0.13","1"
"Western Buffer","WM2","2018-03-16","1","Middle Water","1.8","0.005","2.2","0.04","0.5","0.36","0.28","18.7","9","0.36","3.2","31.7","2.1","8.1","0.018","0.012","0.13","2300","2000","7.8","100","3.8","0.14","1.1"
"Western Buffer","WM2","2018-03-16","1","Bottom Water","1.7","0.005","1.9","0.03","0.6","0.48","0.26","18.5","7.6","0.38","3.2","31.9","1.9","8.1","0.015","0.012","0.11","1700","1300","7.9","102","4","0.14","1.2"
"Western Buffer","WM2","2018-04-04","1","Surface Water","0.5","0.005","2.7","0.03","0.6","0.31","0.46","22.4","3.5","1.1","3","30.4","<0.2","7.9","0.025","0.014","0.28","410","200","5.8","80","0.3","0.17","0.5"
"Western Buffer","WM2","2018-04-04","1","Middle Water","1.7","0.003","1.9","0.05","0.81","0.67","0.25","22.2","8.3","0.71","3","30.8","0.4","7.9","0.046","<0.002","0.14","590","350","6.2","86","0.7","0.11","0.5"
"Western Buffer","WM2","2018-04-04","1","Bottom Water","2.5","0.002","4","0.02","0.44","0.4","0.1","21.7","14","0.46","3","33","0.5","8","0.012","<0.002","0.041","40","20","6.8","93","1.1","0.055","0.5"
"Western Buffer","WM2","2018-05-02","1","Surface Water","0.7","0.007","1.6","0.03","0.55","0.32","0.36","25.3","2.6","0.6","3","31","1.6","8.1","0.018","0.011","0.22","220","72","5.8","84","4.6","0.13","0.5"
"Western Buffer","WM2","2018-05-02","1","Middle Water","0.8","0.004","1.5","0.02","0.38","0.28","0.17","24.6","2.2","0.21","3","32.1","2","8.1","0.014","<0.002","0.098","20","9","6.9","100","7.5","0.07","0.5"
"Western Buffer","WM2","2018-05-02","1","Bottom Water","0.9","0.001","2.9","<0.02","0.19","0.19","0.03","24.2","5.3","0.13","3","33.5","0.6","8.2","0.007","<0.002","<0.002","2","1","7.3","105","2.8","0.025","0.4"
"Western Buffer","WM2","2018-06-04","1","Surface Water","0.9","0.003","1.7","0.02","0.66","0.4","0.33","27.5","2.1","0.75","3","30","1.2","7.9","0.008","0.032","0.23","5","4","6.2","93","7.3","0.063","1"
"Western Buffer","WM2","2018-06-04","1","Middle Water","1.2","0.003","1.3","0.02","1.01","0.75","0.35","27.5","2.1","0.86","3","30.1","1.6","7.9","0.014","0.033","0.23","47","22","4.7","70","4","0.086","1"
"Western Buffer","WM2","2018-06-04","1","Bottom Water","1.3","0.004","1.3","<0.02","0.6","0.44","0.25","27.4","9.7","0.66","3","31.1","1.8","7.9","0.014","0.022","0.14","81","20","5.5","83","3.4","0.087","0.6"
"Western Buffer","WM2","2018-07-06","1","Surface Water","1.7","0.003","2.4","0.03","1.04","0.32","0.78","28.1","9.5","2.5","3","24","3.7","7.9","0.024","0.1","0.62","280","240","4.5","66","6.2","0.06","0.7"
"Western Buffer","WM2","2018-07-06","1","Middle Water","1.7","0.002","2.7","0.02","0.66","0.32","0.39","26.5","9.5","1.3","3","27.8","3.5","7.9","0.017","0.068","0.27","450","370","4.2","61","4.2","0.048","0.6"
"Western Buffer","WM2","2018-07-06","1","Bottom Water","2.6","<0.001","4","<0.02","0.36","0.22","0.16","24.8","15","1.1","3","32.7","1","7.9","0.016","0.05","0.089","310","180","2.5","36","1.5","0.024","0.5"
"Western Buffer","WM2","2018-08-06","1","Surface Water","2","0.002","1.1","0.03","0.73","0.16","0.61","29.1","12","2.6","3","25.1","2.1","7.9","0.018","0.099","0.47","160","48","5.1","75","5.3","0.036","0.8"
"Western Buffer","WM2","2018-08-06","1","Middle Water","1.4","0.003","2","0.03","0.51","0.19","0.39","27.8","5","1.5","3","29.2","3.7","7.9","0.019","0.068","0.25","8600","3500","4.1","61","5.4","0.073","0.8"
"Western Buffer","WM2","2018-08-06","1","Bottom Water","3","0.002","6.8","0.03","1.01","0.75","0.32","26.7","19","1.6","3","31.9","2.9","7.8","0.021","0.061","0.2","160","120","2.8","42","4.3","0.062","1.2"
"Western Buffer","WM2","2018-09-05","1","Surface Water","0.8","<0.001","2.9","0.04","0.61","0.1","0.52","26.9","4.1","2.4","2.6","22.4","1.3","7.9","0.024","0.13","0.38","280","80","5","71","1.3","0.007","0.4"
"Western Buffer","WM2","2018-09-05","1","Middle Water","0.7","<0.001","2.6","0.05","0.65","0.17","0.51","25.4","4.6","2.3","2.6","29.1","0.5","7.9","0.022","0.12","0.36","310","120","3.6","52","1","0.025","0.5"
"Western Buffer","WM2","2018-09-05","1","Bottom Water","1.6","<0.001","3.3","0.03","0.39","0.1","0.31","25.3","13","2.1","2.6","30.1","<0.2","7.9","0.02","0.079","0.21","400","200","3.5","51","1.1","0.016","0.4"
"Western Buffer","WM2","2018-10-03","1","Surface Water","1.4","0.003","2.1","0.04","0.69","0.22","0.52","27.5","8.4","2","3","29","<0.2","8.1","0.027","0.091","0.38","62","13","6.2","92","0.5","0.047","0.2"
"Western Buffer","WM2","2018-10-03","1","Middle Water","2.9","0.004","3.4","0.04","0.6","0.21","0.45","27.4","14","1.7","3","29.5","0.7","8.1","0.026","0.081","0.31","110","46","4.7","70","0.9","0.056","0.2"
"Western Buffer","WM2","2018-10-03","1","Bottom Water","2.7","0.004","5.9","0.05","0.86","0.5","0.41","27.4","15","1.7","3","30.1","1.6","8.1","0.028","0.076","0.28","120","52","5.1","76","0.5","0.057","0.3"
"Western Buffer","WM2","2018-11-01","1","Surface Water","0.5","0.004","1.5","0.03","0.3","0.23","0.2","24.8","3.5","0.67","2.5","32.7","2","7.9","0.015","0.026","0.048","4200","3200","5.4","79","3.8","0.13","1.2"
"Western Buffer","WM2","2018-11-01","1","Middle Water","<0.5","0.004","1.2","0.03","0.3","0.23","0.19","25.2","2.9","0.65","2.5","32.5","1.6","7.9","0.013","0.025","0.044","8000","3900","6","88","3.9","0.12","1.1"
"Western Buffer","WM2","2018-11-01","1","Bottom Water","<0.5","0.004","2.1","0.03","0.32","0.25","0.19","25.2","2.7","0.67","2.5","32.7","1.5","7.9","0.014","0.023","0.043","8600","4800","6.4","93","4","0.12","1"
"Western Buffer","WM2","2018-12-03","1","Surface Water","2.1","0.002","1.6","0.04","0.53","0.27","0.34","23.5","8.3","1.4","2","31.9","0.3","7.8","0.006","0.11","0.15","280","170","5.9","83","1.1","0.08","0.4"
"Western Buffer","WM2","2018-12-03","1","Middle Water","1.9","0.001","1.9","0.03","0.47","0.19","0.33","23.2","7.7","1.5","2","31.9","<0.2","7.8","0.024","0.11","0.17","240","160","5.8","82","1.1","0.054","0.5"
"Western Buffer","WM2","2018-12-03","1","Bottom Water","2.1","0.002","3.6","0.03","0.41","0.19","0.29","23.2","12","1.1","2","32.6","<0.2","7.8","0.017","0.097","0.12","640","360","5.9","84","1.3","0.072","0.6"
"Western Buffer","WM2","2019-01-04","1","Surface Water","0.6","0.002","27.5","0.03","0.25","0.15","0.16","19.1","6.3","0.93","2","33.2","0.5","8","0.019","0.02","0.077","340","230","6.8","90","0.7","0.066","0.4"
"Western Buffer","WM2","2019-01-04","1","Middle Water","1.1","0.002","4.2","0.05","0.31","0.21","0.16","19.1","9.4","0.93","2","33.2","0.9","8","0.018","0.021","0.077","610","460","7","93","<0.2","0.06","0.4"
"Western Buffer","WM2","2019-01-04","1","Bottom Water","1.4","0.002","5.3","0.04","0.28","0.18","0.16","19.1","8","0.94","2","33.2","0.8","8","0.019","0.02","0.076","290","210","7","93","0.3","0.067","0.3"
"Western Buffer","WM2","2019-02-08","1","Surface Water","1.5","0.002","1.7","0.03","1.03","0.69","0.41","20.2","3.5","0.33","2.6","29.8","3.3","8","0.011","0.018","0.32","73","62","7.8","103","5.4","0.07","1.3"
"Western Buffer","WM2","2019-02-08","1","Middle Water","0.9","0.003","1.2","0.03","1.19","0.49","0.79","19.5","2.8","0.41","2.6","30.5","2.8","8","0.015","0.013","0.69","530","460","8.5","111","3.8","0.088","1"
"Western Buffer","WM2","2019-02-08","1","Bottom Water","1.7","0.002","3.7","0.03","0.88","0.65","0.31","19.2","9.1","0.36","2.6","31.3","3.4","8","0.012","0.013","0.22","730","580","8.4","110","3.9","0.072","1.1"
"Western Buffer","WM2","2019-03-25","1","Surface Water","2.3","0.003","1.5","0.03","0.98","0.8","0.32","21.5","9","0.94","2.7","31.2","0.8","7.8","0.021","0.012","0.17","19","7","5.4","74","1.1","0.14","0.4"
"Western Buffer","WM2","2019-03-25","1","Middle Water","2.8","0.003","1.5","0.03","0.9","0.76","0.28","21.5","9.6","0.74","2.7","31.4","0.7","7.8","0.02","0.01","0.13","37","14","5.1","69","1.5","0.14","0.4"
"Western Buffer","WM2","2019-03-25","1","Bottom Water","3.9","0.003","2.3","0.02","0.8","0.71","0.18","21.5","20","0.56","2.7","33.2","0.7","7.9","0.016","0.005","0.084","32","9","6.5","89","1.2","0.095","0.1"
"Western Buffer","WM2","2019-04-10","1","Surface Water","3.4","0.003","0.5","0.04","0.76","0.42","0.43","23.9","11","1.1","3.6","29.7","0.7","7.9","0.02","0.017","0.32","280","180","4.7","66","3.5","0.091","0.3"
"Western Buffer","WM2","2019-04-10","1","Middle Water","2.5","0.003","0.4","0.03","0.57","0.28","0.38","23.6","8.6","0.91","3.6","29.9","<0.2","7.9","0.015","0.014","0.28","410","230","5.2","72","4.6","0.086","0.3"
"Western Buffer","WM2","2019-04-10","1","Bottom Water","3.3","0.002","2.5","0.02","0.38","0.22","0.21","22.8","12","0.55","3.6","33.3","<0.2","7.9","0.011","0.007","0.15","210","120","6.6","93","3.2","0.052","0.4"
"Western Buffer","WM2","2019-05-09","1","Surface Water","1","0.002","2.7","0.03","0.62","0.31","0.43","24","3.8","1.2","2.6","29.4","0.5","7.7","0.021","0.02","0.29","71","20","6.1","86","<0.2","0.12","0.5"
"Western Buffer","WM2","2019-05-09","1","Middle Water","0.8","0.002","2.3","0.03","0.48","0.26","0.31","23.8","3.9","0.86","2.6","30.6","0.4","7.7","0.016","0.015","0.2","61","33","4.5","64","0.5","0.098","0.5"
"Western Buffer","WM2","2019-05-09","1","Bottom Water","1.7","0.002","7.1","0.02","0.48","0.33","0.22","23.7","7.1","0.61","2.6","32.9","0.3","7.7","0.012","0.011","0.14","54","22","6","86","0.5","0.07","0.4"
"Western Buffer","WM2","2019-06-06","1","Surface Water","1.4","0.002","1.7","0.03","0.68","0.25","0.51","27.4","6.9","2.6","2.7","25.4","<0.2","7.6","0.015","0.065","0.36","51","30","5.4","78","1.3","0.087","0.4"
"Western Buffer","WM2","2019-06-06","1","Middle Water","0.9","0.001","1.9","0.04","0.43","0.16","0.32","26.8","6.2","1.6","2.7","26.5","<0.2","7.6","0.01","0.064","0.21","14","1","4.3","63","1.4","0.046","0.3"
"Western Buffer","WM2","2019-06-06","1","Bottom Water","1.4","<0.001","2.3","0.03","0.42","0.17","0.3","25.7","6.7","1.6","2.7","32.2","1.2","7.6","0.014","0.064","0.19","22","12","4.5","66","1.5","0.042","0.2"
"Western Buffer","WM2","2019-07-24","1","Surface Water","3","0.002","2","0.03","0.58","0.34","0.3","26.9","11","1.2","2.4","27.4","5.6","7.7","0.003","0.025","0.21","100","48","7","103","31","0.06","2.6"
"Western Buffer","WM2","2019-07-24","1","Middle Water","1.7","0.001","1.5","0.04","0.64","0.39","0.32","26.1","9.1","1.5","2.4","28.6","2.4","7.5","0.013","0.029","0.22","510","200","6.2","90","17","0.074","1.2"
"Western Buffer","WM2","2019-07-24","1","Bottom Water","1.8","0.001","2.6","0.05","0.58","0.37","0.31","24.9","7.7","1.2","2.4","32.4","2.5","7.4","0.01","0.028","0.18","1100","430","3.3","48","16","0.097","0.9"
"Western Buffer","WM2","2019-08-09","1","Surface Water","0.7","0.004","15.3","0.05","0.72","0.23","0.57","28.8","3.5","1.9","1.9","25.2","2.4","7.9","0.023","0.11","0.38","160","68","4.8","72","3.6","0.083","0.8"
"Western Buffer","WM2","2019-08-09","1","Middle Water","0.9","0.002","15.5","0.04","0.51","0.24","0.32","27.6","4.5","2","1.9","29.3","1.2","7.9","0.003","0.086","0.18","61","43","4.5","67","1.5","0.054","0.5"
"Western Buffer","WM2","2019-08-09","1","Bottom Water","1.2","0.002","14.3","0.03","0.31","0.14","0.22","27.5","5.3","1.6","1.9","30.5","1.3","7.9","<0.002","0.073","0.098","69","52","4.6","68","1.3","0.046","0.4"
"Western Buffer","WM2","2019-09-11","1","Surface Water","1.3","0.007","2.7","0.03","1.91","1.7","0.28","28.8","3.7","1.5","3.6","28.9","3.1","8.3","0.005","0.036","0.17","160","100","6.3","95","9.3","0.069","0.9"
"Western Buffer","WM2","2019-09-11","1","Middle Water","1.2","0.008","3.7","0.03","1.55","1.4","0.24","28.8","3.9","1.2","3.6","29.6","2.8","8.3","<0.002","0.03","0.12","560","340","5.9","90","11","0.087","0.7"
"Western Buffer","WM2","2019-09-11","1","Bottom Water","1","0.007","4.5","0.04","2.06","2","0.14","28.3","5.5","1.3","3.6","31.6","2.9","8.2","0.006","0.017","0.043","3","<1","4.6","70","5.9","0.083","0.5"
"Western Buffer","WM2","2019-10-04","1","Surface Water","1.3","0.003","3.5","0.04","1.03","0.53","0.57","30.1","5","2","2.7","29.2","0.5","7.8","0.021","0.08","0.42","36","20","5.2","81","0.8","0.071","<0.1"
"Western Buffer","WM2","2019-10-04","1","Middle Water","1.2","0.003","4.9","0.04","1.32","0.93","0.46","29.5","7.3","1.9","2.7","30.5","0.8","7.8","0.019","0.068","0.32","800","680","4.9","75","0.8","0.072","<0.1"
"Western Buffer","WM2","2019-10-04","1","Bottom Water","2.7","0.003","8.7","0.04","1.29","1.1","0.25","29.3","21","1.6","2.7","32","1.2","7.9","0.011","0.042","0.15","1100","540","5","78","1.3","0.061","0.2"
"Western Buffer","WM2","2019-11-06","1","Surface Water","0.6","0.004","3","0.06","0.49","0.35","0.24","26.5","2.4","1","3.4","32.6","1.1","7.9","0.022","0.064","0.075","7","1","6.2","92","0.7","0.1","0.4"
"Western Buffer","WM2","2019-11-06","1","Middle Water","<0.5","0.003","2.6","0.06","0.63","0.5","0.23","26.5","2.4","1","3.4","32.7","0.6","7.9","0.022","0.063","0.07","29","15","5.7","86","1","0.1","0.3"
"Western Buffer","WM2","2019-11-06","1","Bottom Water","0.7","0.004","3.7","0.06","0.7","0.57","0.24","26.4","3.9","1","3.4","32.7","0.6","7.8","0.024","0.062","0.068","360","220","5.5","83","0.8","0.11","0.2"
"Western Buffer","WM2","2019-12-04","1","Surface Water","1.9","0.006","2.9","0.1","0.18","0.13","0.17","22.5","12","0.74","2","33.5","1.4","8.1","0.019","0.018","0.028","21000","12000","6.5","92","1.7","0.12","0.7"
"Western Buffer","WM2","2019-12-04","1","Middle Water","1.7","0.006","3.5","0.11","0.21","0.16","0.17","22.5","11","0.71","2","33.5","1.8","8.1","0.016","0.017","0.033","26000","15000","6.5","91","1.3","0.12","0.7"
"Western Buffer","WM2","2019-12-04","1","Bottom Water","2.4","0.006","4.3","0.09","0.21","0.17","0.16","22.5","14","0.73","2","33.5","2","8.1","0.015","0.018","0.026","30000","17000","6.5","91","1.1","0.12","0.5"
"Western Buffer","WM2","2020-01-06","1","Surface Water","0.9","0.009","2.1","0.07","0.83","0.63","0.45","20.3","4","1.3","2.5","32.1","1","8","0.036","0.02","0.18","1200","860","5.8","78","0.7","0.25","0.5"
"Western Buffer","WM2","2020-01-06","1","Middle Water","0.9","0.008","1.8","0.07","0.77","0.58","0.4","20.1","4","1.3","2.5","32.2","0.9","8.1","0.033","0.019","0.17","4000","1800","6.3","84","0.6","0.21","0.5"
"Western Buffer","WM2","2020-01-06","1","Bottom Water","0.8","0.007","2.4","0.08","0.89","0.7","0.39","20","3.4","1.4","2.5","32.2","0.3","8.1","0.031","0.019","0.17","3600","2100","6.5","86","0.6","0.2","0.4"
"Western Buffer","WM2","2020-02-27","1","Surface Water","2.6","0.005","3.9","0.03","0.7","0.61","0.19","19.1","15","0.9","2.7","32.5","0.7","8.3","0.015","0.012","0.081","160","120","7.5","98","1.3","0.1","0.5"
"Western Buffer","WM2","2020-02-27","1","Middle Water","3.6","0.005","3.7","<0.02","0.73","0.64","0.18","19.1","17","0.86","2.7","32.5","0.7","8.3","0.015","0.01","0.075","230","150","6.5","85","1.4","0.093","0.4"
"Western Buffer","WM2","2020-02-27","1","Bottom Water","4","0.005","7.2","0.02","0.33","0.25","0.18","19","20","0.88","2.7","32.6","1.4","8.2","0.005","0.01","0.074","370","270","7","92","1","0.094","0.4"
"Western Buffer","WM2","2020-03-25","1","Surface Water","1.1","0.007","2.2","0.04","0.75","0.63","0.27","21.1","3.4","1","2.8","31.8","<0.2","8.2","0.012","0.01","0.11","49","35","5.8","79","0.4","0.15","0.8"
"Western Buffer","WM2","2020-03-25","1","Middle Water","0.9","0.007","1.8","0.04","0.66","0.54","0.27","20.9","2.6","1","2.8","32.1","0.2","8.2","0.009","0.01","0.11","97","59","6.4","87","0.3","0.15","0.9"
"Western Buffer","WM2","2020-03-25","1","Bottom Water","0.5","0.008","2.4","0.05","0.75","0.62","0.28","20.6","1.2","1","2.8","32.7","0.8","8.2","0.015","0.011","0.12","110","75","6.5","88","<0.2","0.15","0.8"
"Western Buffer","WM2","2020-04-15","1","Surface Water","0.8","0.002","3.2","0.04","0.51","0.3","0.33","21.4","2.4","1.3","3","30.9","1.4","7.6","0.018","0.013","0.2","2","1","6.8","92","0.7","0.12","0.2"
"Western Buffer","WM2","2020-04-15","1","Middle Water","0.8","0.002","2.3","0.04","0.25","0.14","0.23","21.3","3","0.91","3","32.1","0.8","7.6","0.013","0.008","0.1","17","9","6.1","83","1.3","0.12","0.3"
"Western Buffer","WM2","2020-04-15","1","Bottom Water","0.8","0.002","3.5","0.04","0.36","0.24","0.25","21.1","3.2","0.9","3","33.4","2.4","7.7","0.011","0.008","0.11","12","9","6.6","90","0.3","0.13","0.4"
