"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Deep Bay","DM4","2015-06-13","1","Bottom Water","2.8","0.001","15.4","0.1","2.18","0.4","1.83","29.9","15","8.4","1.5","10.6","3.4","7.5","0.043","0.084","1.7","200","96","5.3","75","4.6","0.049","0.8"
"Deep Bay","DM4","2015-07-18","1","Surface Water","0.8","0.003","3.6","0.09","1.46","0.32","1.24","29.6","4.3","5.7","1.3","20.3","<0.2","7.6","0.062","0.26","0.88","170","15","4.8","71","0.6","0.1","0.7"
"Deep Bay","DM4","2015-07-18","1","Bottom Water","0.8","0.003","4.2","0.09","1.42","0.41","1.11","29.4","4.2","4.7","1.3","20.5","<0.2","7.6","0.056","0.2","0.81","360","120","4.7","68","1.1","0.1","0.7"
"Deep Bay","DM4","2015-08-03","1","Surface Water","2.8","0.003","5.7","0.22","2.13","0.48","1.74","29.2","10","8.4","1","14.5","1.5","7.6","0.058","0.15","1.5","150","59","4.5","64","1.7","0.093","0.5"
"Deep Bay","DM4","2015-08-03","1","Bottom Water","1.2","0.003","6.7","0.16","1.88","0.43","1.55","29","5.5","7.4","1","14.9","2.3","7.6","0.061","0.15","1.3","330","120","4.2","60","0.5","0.098","0.6"
"Deep Bay","DM4","2015-09-12","1","Surface Water","1.2","0.003","2.2","0.1","1.48","0.31","1.26","28.8","7.4","4.7","2","19.1","1.8","7.7","0.056","0.21","0.96","27","6","4.9","70","2.5","0.088","1.8"
"Deep Bay","DM4","2015-09-12","1","Bottom Water","1.6","0.003","2.7","0.17","1.5","0.31","1.28","28.3","13","4.9","2","19.3","2","7.7","0.055","0.23","0.96","29","10","5","71","3.2","0.09","1.7"
"Deep Bay","DM4","2015-10-10","1","Surface Water","0.8","0.002","1.5","0.14","1.58","0.36","1.27","27.5","4.8","5.5","2","17.8","1.1","7.9","0.079","0.33","0.89","13","2","5.6","78","2.7","0.046","1.1"
"Deep Bay","DM4","2015-10-10","1","Bottom Water","1.6","0.002","3.3","0.11","1.34","0.27","1.11","27.8","7","4.7","2","21","1","7.9","0.069","0.3","0.77","62","26","5.6","80","2.9","0.043","1"
"Deep Bay","DM4","2015-11-07","1","Surface Water","1","0.01","3","0.2","1.08","0.49","0.87","26.6","4.3","2.6","1.6","26","0.5","7.9","0.086","0.11","0.48","1","1","5.5","80","2.4","0.28","0.5"
"Deep Bay","DM4","2015-11-07","1","Bottom Water","1.2","0.009","4.3","0.19","1.04","0.48","0.8","26.5","6.3","2.5","1.6","26.3","<0.2","7.9","0.06","0.1","0.46","2","<1","5.5","80","2.5","0.24","0.5"
"Deep Bay","DM4","2015-12-05","1","Surface Water","<0.5","0.011","1.9","0.14","1.67","0.56","1.49","21.7","2.2","4.1","1.6","23.5","<0.2","7.9","0.1","0.17","0.94","22","9","6.5","84","1.7","0.38","0.7"
"Deep Bay","DM4","2015-12-05","1","Bottom Water","3","0.004","4.2","0.07","0.66","0.25","0.54","23.1","19","2.2","1.6","27.9","<0.2","7.9","0.04","0.089","0.32","100","76","6","82","2.1","0.13","0.4"
"Deep Bay","DM4","2016-01-11","1","Surface Water","1.5","0.014","3.2","0.11","1.38","0.55","1.14","19.9","5.6","3.4","2","24.6","<0.2","8.2","0.048","0.094","0.74","540","440","6.3","79","1.9","0.31","0.5"
"Deep Bay","DM4","2016-01-11","1","Bottom Water","1.5","0.014","3.8","0.09","1.26","0.5","1.07","19.8","7","3.1","2","24.8","0.4","8.2","0.051","0.09","0.67","620","460","6.7","85","2","0.31","0.6"
"Deep Bay","DM4","2016-02-03","1","Surface Water","1.2","0.003","1.3","0.19","1.48","0.79","1.22","13.8","1.7","3.4","2","21","<0.2","7.5","0.072","0.11","0.58","760","510","6.7","74","1.3","0.53","0.8"
"Deep Bay","DM4","2016-02-03","1","Bottom Water","1.1","0.006","2.3","0.15","1.68","1.1","1.18","15.9","5.3","3","2","28.9","0.3","7.7","0.087","0.11","0.47","150","90","6.8","82","1.2","0.6","0.8"
"Deep Bay","DM4","2016-03-16","1","Surface Water","1.1","0.005","1.9","0.07","1.11","0.48","0.9","16.5","3.1","2.7","2.5","24.3","1.3","7.8","0.041","0.045","0.58","170","110","7.1","85","6","0.27","1.7"
"Deep Bay","DM4","2016-03-16","1","Bottom Water","0.9","0.004","2.1","0.04","0.78","0.31","0.69","16.6","3.6","2","2.5","25","0.2","7.9","0.028","0.033","0.44","130","100","7.2","86","2.9","0.22","0.8"
"Deep Bay","DM4","2016-04-13","1","Surface Water","0.7","0.004","4.3","0.07","1.76","0.58","1.53","21.6","4.4","5.4","1.5","12.7","<0.2","7.4","0.038","0.2","0.98","680","430","5.4","66","<0.2","0.35","0.7"
"Deep Bay","DM4","2016-04-13","1","Bottom Water","0.7","0.005","3.9","0.07","1.68","0.51","1.56","21.6","5.2","5.5","1.5","14.9","<0.2","7.5","0.033","0.2","0.97","640","450","5.7","70","0.3","0.39","0.9"
"Deep Bay","DM4","2016-05-12","1","Surface Water","1.5","0.003","4.8","0.09","1.74","0.35","1.6","26.7","5.6","8.5","1.5","10.9","1","7.3","0.077","0.092","1.3","1400","290","4.8","64","1.2","0.21","0.6"
"Deep Bay","DM4","2016-05-12","1","Bottom Water","1.4","0.002","4.2","0.09","1.31","0.24","1.23","26.1","5.6","6.9","1.5","13","<0.2","7.3","0.07","0.073","1","1200","480","5.1","67","0.9","0.16","0.6"
"Deep Bay","DM4","2016-06-03","1","Surface Water","6","0.002","20.4","0.12","1.88","0.38","1.6","30.1","38","7.5","1.5","8.9","5.4","7.5","0.072","0.095","1.4","100","38","5.4","75","3.1","0.1","0.9"
"Deep Bay","DM4","2016-06-03","1","Bottom Water","3.2","0.003","22.2","0.15","1.91","0.41","1.62","30.1","30","7.2","1.5","8.9","5.4","7.5","0.057","0.097","1.4","98","44","5.7","79","4.6","0.12","1.6"
"Deep Bay","DM4","2016-07-13","1","Surface Water","1.4","0.004","4.4","0.25","2.04","0.78","1.67","28.9","3.6","9","1.5","10.3","1.5","7.2","0.15","0.16","1.1","300","57","5.4","74","1.7","0.41","0.9"
"Deep Bay","DM4","2016-07-13","1","Bottom Water","1.4","0.002","5.4","0.19","1.56","0.47","1.35","28.9","7.2","8.2","1.5","10.5","0.9","7.1","0.099","0.094","1","400","150","4.6","63","1.8","0.26","1"
"Deep Bay","DM4","2016-08-03","1","Surface Water","1.6","0.004","13.7","0.13","1.21","0.41","1.06","27.3","9.5","3.9","2","18.2","1.2","7.4","0.067","0.11","0.69","3400","930","5","70","2.1","0.26","0.6"
"Deep Bay","DM4","2016-08-03","1","Bottom Water","2.2","0.003","8.7","0.15","1.07","0.28","0.97","27.3","21","3.9","2","18.3","2.3","7.4","0.055","0.099","0.69","3200","840","4.7","66","1.5","0.18","0.8"
"Deep Bay","DM4","2016-09-01","1","Surface Water","1.2","0.004","18","0.18","1.3","0.36","1.13","28.9","7","5.4","1.6","20.7","1.1","7.5","0.079","0.14","0.8","78","32","5.9","87","2","0.19","0.8"
"Deep Bay","DM4","2016-09-01","1","Bottom Water","1","0.002","7.8","0.14","1.2","0.34","0.98","28.9","8.6","4.7","1.6","20.7","0.3","7.5","0.05","0.13","0.73","110","47","3.8","55","1.4","0.12","0.9"
"Deep Bay","DM4","2016-10-08","1","Surface Water","5.7","0.002","3.3","0.13","0.91","0.25","0.81","28.8","8.2","5.9","1.5","23.9","0.5","7.4","0.089","0.17","0.49","9","4","4.2","62","2.8","0.15","1.3"
"Deep Bay","DM4","2016-10-08","1","Bottom Water","0.6","0.001","5.3","0.1","0.45","0.13","0.41","28.9","3.7","2.6","1.5","26.6","0.3","7.4","0.037","0.11","0.21","24","14","5.6","83","2.5","0.085","1.4"
"Deep Bay","DM4","2016-11-02","1","Surface Water","1.1","0.002","11.5","0.08","1.07","0.26","0.92","26.6","9.4","2.7","1.9","25.7","1","7.4","0.055","0.18","0.63","170","90","6.8","98","1.7","0.11","0.4"
"Deep Bay","DM4","2016-11-02","1","Bottom Water","1.3","0.001","9.4","0.14","1.24","0.43","0.91","26.6","11","2.7","1.9","25.7","0.5","7.4","0.05","0.18","0.63","450","270","5.2","74","2.2","0.1","0.3"
"Deep Bay","DM4","2016-12-03","1","Surface Water","1.3","0.007","4.4","0.07","0.77","0.35","0.6","22.1","7.7","2.4","1.5","28.9","0.8","8","0.046","0.094","0.33","110","80","6.3","86","1.4","0.18","0.4"
"Deep Bay","DM4","2016-12-03","1","Bottom Water","1.4","0.007","5.9","0.12","0.83","0.4","0.61","22","9.6","2.4","1.5","29.1","0.9","8","0.048","0.095","0.33","140","110","6.4","86","1.3","0.18","0.3"
"Deep Bay","DM4","2017-01-07","1","Surface Water","1.1","0.005","3.1","0.13","1.22","0.49","0.99","21.6","4.6","0.99","2","25.5","2.8","7.8","0.048","0.067","0.66","2","2","7.8","102","4.8","0.26","1.3"
"Deep Bay","DM4","2017-01-07","1","Bottom Water","1.2","0.005","4","0.11","1.2","0.46","0.97","21.4","6.4","1","2","25.7","2.8","7.8","0.056","0.061","0.68","1","<1","7.8","102","3.6","0.23","0.9"
"Deep Bay","DM4","2017-02-01","1","Surface Water","1.1","0.005","7.2","0.06","0.93","0.41","0.76","19.7","9.4","1.8","1.5","27.2","0.3","7.8","0.028","0.044","0.48","140","130","6.3","81","0.6","0.24","0.4"
"Deep Bay","DM4","2017-02-01","1","Bottom Water","1.4","0.004","8","0.06","0.92","0.43","0.71","19.6","14","1.7","1.5","27.3","0.6","7.8","0.02","0.041","0.45","270","130","6.4","82","0.8","0.22","0.6"
"Deep Bay","DM4","2017-03-06","1","Surface Water","0.8","0.005","3.8","0.11","1.11","0.42","0.93","19.9","3.7","2.6","2","25.7","1","7.8","0.046","0.054","0.64","24","15","7.4","94","2.9","0.24","0.6"
"Deep Bay","DM4","2017-03-06","1","Bottom Water","1.4","0.004","3","0.12","1.07","0.4","0.89","19.5","7.5","2.6","2","25.9","1.4","7.8","0.047","0.051","0.62","39","18","6.8","86","2.6","0.22","0.4"
"Deep Bay","DM4","2017-04-08","1","Surface Water","5.1","0.003","12.3","0.04","1.63","0.34","1.42","22.5","18","3.5","2.4","20.3","4.2","7.8","0.021","0.085","1.2","72","45","8","104","22","0.13","1.9"
"Deep Bay","DM4","2017-04-08","1","Bottom Water","4.7","0.004","7.5","0.06","1.56","0.38","1.34","22.1","20","3.5","2.4","22","3.4","7.8","0.021","0.076","1.1","100","69","8","104","18","0.16","1.5"
"Deep Bay","DM4","2017-05-10","1","Surface Water","1.4","0.007","3.2","0.07","1.71","0.43","1.41","26.8","4","3.8","1.5","17.9","2.8","8","0.033","0.075","1.2","320","90","7.2","99","6.9","0.13","2.1"
"Deep Bay","DM4","2017-05-10","1","Bottom Water","1.2","0.005","4.3","0.05","1.63","0.36","1.39","26.4","4.8","3.5","1.5","19.1","3.1","7.9","0.034","0.074","1.2","170","53","6.3","88","6.1","0.12","1.8"
"Deep Bay","DM4","2017-06-07","1","Surface Water","2.3","0.006","7.2","0.15","1.75","0.35","1.56","30.9","9.5","6.4","1.5","14.1","0.5","7.6","0.087","0.1","1.3","9","3","6","87","1.6","0.16","0.8"
"Deep Bay","DM4","2017-06-07","1","Bottom Water","2.5","0.004","7.1","0.14","1.65","0.28","1.5","30.1","11","6","1.5","14.8","<0.2","7.6","0.062","0.074","1.3","40","18","5.9","85","1","0.13","0.4"
"Deep Bay","DM4","2017-07-10","1","Surface Water","1.7","0.002","8.5","0.08","1.87","0.34","1.65","28.2","7.2","8.6","2","7.8","1.3","7.4","0.051","0.13","1.4","600","260","6.4","86","2.5","0.12","0.6"
"Deep Bay","DM4","2017-07-10","1","Bottom Water","1.8","0.002","6.8","0.08","1.84","0.31","1.65","27.9","7.2","8.3","2","8.4","1.4","7.3","0.05","0.13","1.4","940","370","4.5","61","2.8","0.12","0.7"
"Deep Bay","DM4","2017-08-11","1","Surface Water","1.4","0","6.8","0.08","1.42","0.16","1.27","30.4","6.4","7","1.5","13.6","<0.2","7.7","0.041","0.32","0.94","70","41","5.5","79","1.5","0.01","0.8"
"Deep Bay","DM4","2017-08-11","1","Bottom Water","2.4","0","7.4","0.09","1.41","0.17","1.25","30","12","7","1.5","14.6","<0.2","7.6","0.049","0.33","0.91","170","68","5.2","75","1.2","0.008","0.7"
"Deep Bay","DM4","2017-09-08","1","Surface Water","1.4","0.001","6.2","0.17","1.53","0.28","1.38","28.7","8.8","6.9","1.5","15.4","<0.2","7.2","0.071","0.41","0.84","1800","550","3.8","53","1.1","0.13","1"
"Deep Bay","DM4","2017-09-08","1","Bottom Water","1.2","0","8.2","0.14","1.24","0.14","1.12","28.8","11","5.7","1.5","15.6","0.7","7.2","0.047","0.35","0.75","1100","390","3.6","51","0.9","0.021","1.2"
"Deep Bay","DM4","2017-10-06","1","Surface Water","0.9","0.002","7.4","0.09","1.05","0.23","0.89","30.2","5.6","4.1","1.5","21","<0.2","7.5","0.069","0.18","0.64","17","11","5.2","77","2.5","0.073","1.1"
"Deep Bay","DM4","2017-10-06","1","Bottom Water","1","0.002","8.7","0.07","0.94","0.19","0.83","30.1","7.7","3.8","1.5","21.4","1.2","7.5","0.064","0.19","0.56","130","77","4.9","74","1.3","0.077","0.9"
"Deep Bay","DM4","2017-11-06","1","Surface Water","1.9","0.002","10.3","0.05","0.84","0.56","0.36","25","12","1","2","30.6","1.2","7.7","0.033","0.06","0.22","630","290","5.7","82","1.9","0.08","0.9"
"Deep Bay","DM4","2017-11-06","1","Bottom Water","1.1","0.002","8","0.05","1.39","1.1","0.36","24.7","8.7","0.96","2","30.7","0.9","7.7","0.038","0.056","0.23","520","260","5.8","83","1.5","0.073","0.5"
"Deep Bay","DM4","2017-12-04","1","Surface Water","0.8","0.002","7.6","0.07","1.15","0.61","0.69","22.4","5.5","1.8","1.6","30.4","1.1","7.6","0.065","0.067","0.47","45","26","6.1","83","2.1","0.15","1"
"Deep Bay","DM4","2017-12-04","1","Bottom Water","1.2","0.002","7.2","0.07","1.04","0.55","0.63","22.3","10","1.7","1.6","30.8","1.5","7.7","0.054","0.065","0.42","170","100","6.1","84","2.2","0.14","0.8"
"Deep Bay","DM4","2018-01-03","1","Surface Water","1","0.004","3.6","0.05","1.07","0.38","0.95","19.3","5.4","2.3","1.6","28.5","0.7","7.8","0.035","0.051","0.64","46","34","4.5","58","2.2","0.26","0.9"
"Deep Bay","DM4","2018-01-03","1","Bottom Water","1","0.004","4.2","0.05","0.96","0.28","0.93","18.9","6.3","2.3","1.6","28.8","1.5","7.8","0.041","0.052","0.63","670","480","7.1","91","2.6","0.25","1.2"
"Deep Bay","DM4","2018-02-22","1","Surface Water","2.4","0.002","4.6","0.04","0.9","0.32","0.75","17.8","17","1.5","1.7","28.2","1.7","7.5","0.03","0.036","0.54","82","48","7.5","93","2.2","0.17","0.8"
"Deep Bay","DM4","2018-02-22","1","Bottom Water","2.2","0.002","4.1","0.03","1.08","0.48","0.77","17.8","16","1.6","1.7","28.2","1.8","7.5","0.021","0.035","0.56","48","30","7.5","94","1.9","0.17","0.8"
"Deep Bay","DM4","2018-03-01","1","Surface Water","2.8","0.002","3.3","0.1","0.98","0.36","0.74","19.6","6.1","1.7","1.5","27.8","6.7","7.8","0.018","0.032","0.59","50","23","9.5","122","26","0.12","6.3"
"Deep Bay","DM4","2018-03-01","1","Bottom Water","1.1","0.002","3.6","0.07","1.02","0.36","0.78","19.5","5.3","1.8","1.5","27.9","2.4","7.7","0.032","0.031","0.63","20","13","10.5","135","4.3","0.12","1.3"
"Deep Bay","DM4","2018-04-11","1","Surface Water","1.6","0.003","7.7","0.05","1.01","0.33","0.84","24.2","7.4","2.2","2","24.5","2.5","7.6","0.024","0.054","0.63","150","90","6.1","83","3.8","0.16","1.3"
"Deep Bay","DM4","2018-04-11","1","Bottom Water","1.5","0.003","5.6","0.05","0.91","0.32","0.75","23.7","9.6","2.2","2","25.5","1.8","7.6","0.018","0.046","0.54","350","210","6.5","89","2.1","0.16","1.1"
"Deep Bay","DM4","2018-05-09","1","Surface Water","1.7","0.004","2.7","0.05","1.8","0.4","1.57","27","7.5","1.6","3","19.4","1.7","7.6","0.032","0.096","1.3","980","360","7","98","2.2","0.17","0.9"
"Deep Bay","DM4","2018-05-09","1","Bottom Water","4.3","0.003","4.2","0.05","1.33","0.42","1.08","27","14","1.2","3","21","3","7.5","0.025","0.069","0.84","1000","460","6","84","3.3","0.17","1.1"
"Deep Bay","DM4","2018-06-15","1","Surface Water","3.3","0.002","4.5","0.08","1.59","0.38","1.4","28.9","12","4.2","1.4","16.3","0.7","7.1","0.078","0.43","0.78","200","59","4.1","58","1.7","0.19","1.1"
"Deep Bay","DM4","2018-06-15","1","Bottom Water","1","0.002","4.9","0.07","1.54","0.36","1.34","28.4","8","3.3","1.4","17.2","0.5","7.2","0.066","0.4","0.78","300","100","4.2","59","1.4","0.16","0.9"
"Deep Bay","DM4","2018-07-04","1","Surface Water","1.7","<0.001","5.4","0.07","1.99","0.29","1.71","29.8","7.2","7.5","1.3","10.2","0.5","7.5","0.079","0.2","1.5","150","39","5.9","83","1","<0.005","0.7"
"Deep Bay","DM4","2018-07-04","1","Bottom Water","2.1","<0.001","5.3","0.06","1.9","0.21","1.7","29.5","9.2","7.5","1.3","10.9","0.8","7.5","0.066","0.19","1.5","360","120","5.9","83","1.8","<0.005","0.7"
"Deep Bay","DM4","2018-08-01","1","Surface Water","1.5","<0.001","8.9","0.09","1.42","0.15","1.28","31.1","11","6","1.5","14.7","1.5","7.4","0.048","0.34","0.93","21","6","4.9","72","2.6","0.006","0.8"
"Deep Bay","DM4","2018-08-01","1","Bottom Water","3","<0.001","7","0.08","1.34","0.15","1.2","31.2","17","6.2","1.5","14.8","2.1","7.5","0.038","0.27","0.92","23","8","4.6","67","2.3","<0.005","0.7"
"Deep Bay","DM4","2018-09-10","1","Surface Water","2","0.002","8","0.08","1.5","0.36","1.24","27.5","9.6","5.8","1.4","20.6","0.5","7.4","0.049","0.18","0.96","380","180","5.1","72","0.9","0.1","0.7"
"Deep Bay","DM4","2018-09-10","1","Bottom Water","1.4","0.002","6.4","0.07","1.36","0.31","1.17","27.5","9.4","5.5","1.4","20.6","0.7","7.4","0.042","0.17","0.88","490","260","3.5","49","0.8","0.12","0.8"
"Deep Bay","DM4","2018-10-08","1","Surface Water","3.4","0.002","6","0.09","1.29","0.27","1.08","27.8","16","3.8","2","24.3","0.6","7.7","0.065","0.15","0.87","18","10","4","58","1.7","0.06","0.7"
"Deep Bay","DM4","2018-10-08","1","Bottom Water","5.6","0.002","11.1","0.09","1.26","0.29","1.04","27.7","26","4.1","2","24.4","1.5","7.7","0.059","0.14","0.83","78","30","4.5","65","0.9","0.068","0.5"
"Deep Bay","DM4","2018-11-07","1","Surface Water","2.9","0.002","5","0.07","0.76","0.2","0.64","25.6","14","2","2","28.7","1.7","7.8","0.046","0.053","0.51","5","2","5.6","80","0.9","0.072","0.6"
"Deep Bay","DM4","2018-11-07","1","Bottom Water","2.7","0.002","5.4","0.06","0.72","0.18","0.62","25.5","15","1.9","2","28.8","0.8","7.8","0.043","0.053","0.49","43","14","5.7","82","3.7","0.079","0.6"
"Deep Bay","DM4","2018-12-08","1","Surface Water","1.8","0.001","8.2","0.07","1.15","0.31","0.92","22.2","15","3.2","1","26.7","1.4","7.6","0.05","0.16","0.68","650","430","3.8","51","0.6","0.08","0.5"
"Deep Bay","DM4","2018-12-08","1","Bottom Water","2.4","0.001","9.5","0.07","1.03","0.28","0.84","22.9","19","2.8","1","26.8","0.8","7.6","0.05","0.16","0.59","370","220","5.2","71","1","0.087","0.6"
"Deep Bay","DM4","2019-01-09","1","Surface Water","2.3","0.002","4.5","0.07","0.77","0.29","0.61","18.7","14","2","2","30.5","1.2","7.7","0.047","0.036","0.44","32","19","6.8","87","0.6","0.13","0.5"
"Deep Bay","DM4","2019-01-09","1","Bottom Water","4","0.002","4.9","0.06","0.81","0.35","0.59","18.7","21","2","2","30.6","0.6","7.7","0.047","0.036","0.42","70","43","6","76","0.7","0.13","0.2"
"Deep Bay","DM4","2019-02-23","1","Surface Water","1.4","0.003","4.2","0.04","1.11","0.35","0.94","20.9","7.2","1.6","1.7","24.5","1.8","7.7","0.026","0.029","0.73","860","560","6.2","81","2.5","0.18","0.3"
"Deep Bay","DM4","2019-02-23","1","Bottom Water","1.1","0.003","4.7","0.04","1.31","0.55","0.94","21.1","6.4","1.6","1.7","24.5","1.3","7.7","0.024","0.03","0.73","1100","1000","6","78","2.3","0.18","0.4"
"Deep Bay","DM4","2019-03-08","1","Surface Water","3","0.006","4.2","0.04","1.13","0.41","0.92","20","9.9","1.5","1.8","24.2","0.9","8","0.034","0.034","0.69","2400","1400","6.4","81","1.4","0.2","0.5"
"Deep Bay","DM4","2019-03-08","1","Bottom Water","2.2","0.005","3.5","0.04","1.1","0.42","0.86","20.4","10","1.4","1.8","24.3","0.5","8","0.032","0.032","0.65","1400","870","6.6","84","0.6","0.18","0.4"
"Deep Bay","DM4","2019-04-24","1","Surface Water","1.9","0.009","6.3","0.07","2.32","0.58","2.02","25.8","6.9","6.8","1.6","10.4","1.5","7.7","0.068","0.14","1.6","630","220","5.2","68","1.4","0.28","0.8"
"Deep Bay","DM4","2019-04-24","1","Bottom Water","3.3","0.007","6","0.07","2.16","0.54","1.88","25.1","9.8","6.2","1.6","14.9","1.3","7.7","0.065","0.12","1.5","5700","2000","5.1","68","1.2","0.26","0.7"
"Deep Bay","DM4","2019-05-23","1","Surface Water","1","0.004","3","0.05","1.25","0.33","0.99","27.5","4.7","3.1","2","17.2","4","8","0.036","0.046","0.87","450","100","6.1","85","4.4","0.07","0.7"
"Deep Bay","DM4","2019-05-23","1","Bottom Water","1.4","0.005","3.3","0.05","1.23","0.36","0.95","27.4","5.3","2.9","2","17.8","3","8","0.035","0.043","0.83","660","200","6.5","90","2.9","0.075","0.7"
"Deep Bay","DM4","2019-06-24","1","Surface Water","0.9","0.002","4.8","0.06","1.72","0.48","1.28","29.3","4.3","7.7","1.5","7.3","1.4","7.7","0.027","0.036","1.2","1200","190","7","95","0.9","0.04","0.5"
"Deep Bay","DM4","2019-06-24","1","Bottom Water","1.6","0.001","5","0.06","2.03","0.79","1.28","29.3","5.9","8.3","1.5","7.6","0.8","7.7","0.019","0.037","1.2","1100","200","6.2","84","1","0.039","0.4"
"Deep Bay","DM4","2019-07-19","1","Surface Water","1.6","<0.001","4.8","0.07","1.67","0.5","1.18","30.2","6.2","7.7","1.6","10.7","0.9","7.9","0.033","0.074","1.1","120","37","4.8","68","2.2","0.007","0.8"
"Deep Bay","DM4","2019-07-19","1","Bottom Water","4.4","0.001","4.5","0.06","1.08","0.25","0.87","28.8","20","5.1","1.6","16.7","2","7.8","0.025","0.052","0.78","1300","450","5","70","2.3","0.033","0.8"
"Deep Bay","DM4","2019-08-02","1","Surface Water","2.2","0.007","8.8","0.08","1.2","0.39","1.02","27.3","12","5.2","1.5","17.5","1.9","7.7","0.078","0.11","0.7","6200","2400","5.1","70","1","0.21","0.4"
"Deep Bay","DM4","2019-08-02","1","Bottom Water","1.6","0.004","8.7","0.06","1.17","0.35","0.94","27.3","10","4.8","1.5","18.1","0.4","7.7","0.053","0.13","0.69","4900","1300","5.1","72","1.5","0.12","0.5"
"Deep Bay","DM4","2019-09-16","1","Surface Water","1.4","0.005","7.2","0.08","0.97","0.23","0.82","31.1","8.2","3.5","1.5","20.4","1.3","8","0.045","0.11","0.63","110","26","4.7","71","1.7","0.08","0.6"
"Deep Bay","DM4","2019-09-16","1","Bottom Water","1.4","0.005","6.8","0.07","1.01","0.26","0.83","30.9","9.9","3.4","1.5","20.4","2.4","8","0.038","0.12","0.63","370","120","4.8","72","1.2","0.082","0.5"
"Deep Bay","DM4","2019-10-16","1","Surface Water","1.4","0.003","7.9","0.05","0.86","0.32","0.62","28.7","11","2","1.6","26.5","1.3","7.8","0.028","0.11","0.43","110","47","5","75","1.1","0.075","0.3"
"Deep Bay","DM4","2019-10-16","1","Bottom Water","1.6","0.002","10.2","0.05","0.83","0.34","0.56","28.7","16","2","1.6","26.5","0.6","7.7","0.031","0.1","0.39","280","160","5.6","84","1.3","0.07","0.3"
"Deep Bay","DM4","2019-11-14","1","Surface Water","2.2","0.002","4.2","0.04","0.51","0.31","0.24","25","11","0.42","2","30.8","4.7","8","0.007","0.043","0.16","480","150","7.2","104","12","0.033","1.5"
"Deep Bay","DM4","2019-11-14","1","Bottom Water","2.9","0.002","4.1","0.03","0.37","0.2","0.22","25.1","15","0.38","2","31.1","3.1","8","0.006","0.038","0.13","740","280","7.9","114","11","0.048","1.3"
"Deep Bay","DM4","2019-12-14","1","Surface Water","1.4","0.004","9.3","0.04","0.89","0.52","0.46","20.3","8.8","1.6","1.8","31.2","1.9","8.2","0.017","0.04","0.33","61","39","6.4","85","3.4","0.086","0.7"
"Deep Bay","DM4","2019-12-14","1","Bottom Water","1.2","0.004","5.9","0.05","0.75","0.42","0.43","20.1","10","1.6","1.8","31.3","1.9","8.2","0.018","0.04","0.29","180","100","6.9","92","2.7","0.1","0.5"
"Deep Bay","DM4","2020-01-11","1","Surface Water","2","0.007","5.3","0.07","1.23","0.49","0.92","21.3","11","2.7","2","26.6","1.2","8.1","0.039","0.055","0.68","530","400","6.6","87","2.1","0.18","0.7"
"Deep Bay","DM4","2020-01-11","1","Bottom Water","3.5","0.007","4.8","0.08","1.02","0.29","0.9","21.1","17","2.7","2","27.1","2.9","8.1","0.04","0.049","0.68","960","600","6.5","85","0.8","0.17","0.7"
"Deep Bay","DM4","2020-04-08","1","Surface Water","2.7","0.002","7.4","0.06","1.3","0.44","1.04","21.2","17","3.6","1.7","20.9","0.7","7.5","0.036","0.048","0.81","590","290","5.7","72","0.7","0.18","0.2"
"Deep Bay","DM4","2020-04-08","1","Bottom Water","3.5","0.002","10.1","0.05","1.23","0.37","1.04","21","20","3.7","1.7","22.4","1.2","7.5","0.036","0.049","0.81","410","190","5.2","67","0.3","0.18","0.2"
"Deep Bay","DM4","2020-05-08","1","Surface Water","1.6","0.004","7.4","0.04","1.11","0.32","0.91","27.5","10","3.5","1.2","20.2","2.4","7.8","0.025","0.031","0.76","67","29","5.6","80","5","0.12","0.8"
"Deep Bay","DM4","2020-05-08","1","Bottom Water","2","0.004","10.5","0.06","1.15","0.33","0.94","27.4","16","4.1","1.2","20.4","2.3","7.8","0.009","0.031","0.79","100","40","5.4","76","3","0.12","0.9"
"Deep Bay","DM4","2020-06-11","1","Surface Water","2.4","<0.001","17.5","0.06","1.8","0.3","1.52","28.7","15","8.8","1","3.4","1.4","7.4","0.038","0.1","1.4","2500","800","7.5","99","0.9","0.02","0.5"
"Deep Bay","DM4","2020-06-11","1","Bottom Water","2.9","<0.001","17.3","0.06","1.81","0.31","1.52","28.3","16","9.2","1","4.1","1.4","7.3","0.039","0.1","1.4","3700","1000","4.6","60","0.8","0.016","0.5"
