"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Port Shelter","PM6","1997-04-10","1","Middle Water","0.5","0.001","3.9","0.04","1.23","1.2","0.06","20.5","0.9","0.65","3.5","32.4","<0.2","8","0.011","0.004","0.026","40","23","5.9","79","2.4","0.027","0.6"
"Port Shelter","PM6","1997-04-10","1","Bottom Water","<0.5","0.001","4.6","0.07","0.54","0.54","0.01","19.4","0.7","0.39","3.5","33","<0.2","7.9","0.012","0.002","0.002","3","3","5.7","76","1.9","0.008","0.4"
"Port Shelter","PM6","1997-05-12","1","Surface Water","1.2","0.001","4.5","0.03","0.83","0.8","0.04","25.6","2.3","0.23","2.5","27.6","1.9","7.3","0.012","<0.002","0.028","8","4","6.7","97","5.4","0.01","1.3"
"Port Shelter","PM6","1997-05-12","1","Middle Water","0.8","0.001","4.1","0.04","0.62","0.6","0.05","23.5","1.9","0.24","2.5","31.2","1.6","7.6","0.018","<0.002","0.016","9","2","6.2","88","3.8","0.031","0.8"
"Port Shelter","PM6","1997-05-12","1","Bottom Water","0.8","0.001","4.6","0.03","0.79","0.77","0.03","23.4","1.7","0.27","2.5","31.4","0.6","7.6","0.015","<0.002","0.015","2","<1","6.1","86","3.2","0.015","0.6"
"Port Shelter","PM6","1997-06-11","1","Surface Water","0.7","0.004","1.8","0.05","0.73","0.7","0.11","25.7","1.8","1.5","4","30.3","7","8","0.013","<0.002","0.027","140","90","6.2","90","2.7","0.078","1.3"
"Port Shelter","PM6","1997-06-11","1","Middle Water","0.6","0.001","2.2","0.07","0.76","0.56","0.24","23.7","3.2","1.9","4","33.6","3.2","7.9","0.028","0.075","0.12","4","1","4.8","69","1.4","0.041","0.6"
"Port Shelter","PM6","1997-06-11","1","Bottom Water","3.4","0.002","4.1","0.08","0.76","0.58","0.23","23.1","28","1.6","4","33.9","3.2","7.9","0.027","0.058","0.12","2","2","3.6","51","1","0.054","0.6"
"Port Shelter","PM6","1997-07-17","1","Surface Water","1.1","0.006","1.7","0.03","0.77","0.68","0.14","28.8","2.6","2.3","2","19.9","3","8.3","0.008","<0.002","0.09","220","70","8","116","1.6","0.045","1.2"
"Port Shelter","PM6","1997-07-17","1","Middle Water","1.2","0.007","1.2","0.03","0.71","0.61","0.15","28.7","2.5","2.2","2","21","0.9","8.5","0.008","<0.002","0.1","500","280","7.9","115","1.3","0.045","1.2"
"Port Shelter","PM6","1997-07-17","1","Bottom Water","0.9","0.002","2.5","0.04","0.67","0.57","0.13","24.6","2.2","2.1","2","32.4","1.4","8.2","0.016","<0.002","0.1","24","13","6.2","90","1.9","0.024","0.9"
"Port Shelter","PM6","1997-08-29","1","Surface Water","1","0.001","1.4","0.05","0.8","0.8","0.04","29.1","3","1.2","4.5","28.3","2.2","7.5","0.004","<0.002","<0.002","120","60","7.1","108","5.8","0.033","1.5"
"Port Shelter","PM6","1997-08-29","1","Middle Water","0.7","0.001","1.5","0.03","0.74","0.74","0.04","27.8","1.4","0.19","4.5","30.4","0.5","7.7","<0.002","<0.002","<0.002","3","<1","6.9","104","0.9","0.037","0.8"
"Port Shelter","PM6","1997-08-29","1","Bottom Water","0.6","0.002","3","0.06","0.88","0.88","0.07","27.6","1.5","0.26","4.5","30.5","<0.2","7.7","0.025","<0.002","<0.002","<1","<1","6.5","98","1.7","0.068","0.9"
"Port Shelter","PM6","1997-09-19","1","Surface Water","0.9","0.002","0.6","0.04","0.85","0.8","0.09","28.6","1.5","0.65","3","27.6","<0.2","8","0.008","<0.002","0.047","100","24","7.3","109","1.8","0.036","0.9"
"Port Shelter","PM6","1997-09-19","1","Middle Water","0.7","0.004","0.2","0.02","0.68","0.64","0.09","28.7","1.3","0.6","3","27.8","0.2","8.2","0.009","0.002","0.039","18","5","7.4","112","1.8","0.044","0.6"
"Port Shelter","PM6","1997-09-19","1","Bottom Water","0.9","0.006","1.5","0.03","0.74","0.71","0.1","28.9","2.9","0.55","3","29.1","1.7","8.1","0.01","<0.002","0.024","10","1","7.4","114","2.9","0.072","0.6"
"Port Shelter","PM6","1997-10-29","1","Surface Water","<0.5","0.001","3","0.03","0.83","0.82","0.07","26.2","1.8","1.2","3.5","31.5","0.7","7.1","0.009","<0.002","0.003","14","1","5.6","83","1.9","0.066","0.6"
"Port Shelter","PM6","1997-10-29","1","Middle Water","0.7","0.001","3","0.04","0.86","0.86","0.07","26.4","2.2","1.2","3.5","32","0.6","7.2","0.016","<0.002","<0.002","7","1","5.5","81","2.2","0.067","0.7"
"Port Shelter","PM6","1997-10-29","1","Bottom Water","0.6","0.001","3.9","0.04","1.21","1.2","0.08","26.7","1.9","1.2","3.5","32.3","0.5","7.3","0.016","<0.002","0.003","2","1","5","75","2","0.07","0.6"
"Port Shelter","PM6","1997-11-19","1","Surface Water","0.6","0.001","3.3","0.03","0.76","0.74","0.09","23.2","3.2","1.4","2.5","32.3","1.7","7.6","0.018","0.009","0.011","20","<1","7.1","100","2","0.065","0.6"
"Port Shelter","PM6","1997-11-19","1","Middle Water","0.7","0.001","3.6","0.04","0.78","0.76","0.06","23.2","3.4","1.3","2.5","32.4","1.1","7.8","0.014","0.009","0.012","17","7","6.9","98","2.2","0.04","0.5"
"Port Shelter","PM6","1997-11-19","1","Bottom Water","0.8","0.002","4.6","0.04","0.73","0.71","0.08","23.2","3.7","1.4","2.5","32.5","0.9","7.8","0.023","0.01","0.013","16","<1","6.8","96","2.1","0.061","0.5"
"Port Shelter","PM6","1997-12-18","1","Surface Water","<0.5","0.004","3.3","0.04","1.31","1.3","0.1","20.4","0.9","0.63","4","33","<0.2","8.1","0.014","0.003","<0.002","29","1","6.8","92","1.3","0.091","0.5"
"Port Shelter","PM6","1997-12-18","1","Middle Water","<0.5","0.004","3.1","0.04","1.2","1.2","0.09","20.4","1","0.72","4","33.1","<0.2","8.2","0.018","<0.002","<0.002","31","4","6.9","93","0.6","0.089","0.4"
"Port Shelter","PM6","1997-12-18","1","Bottom Water","0.5","0.003","3.1","0.04","1.11","1.1","0.07","19.9","1.2","0.74","4","33.1","<0.2","8.2","0.02","0.002","0.003","42","7","6.8","91","0.5","0.064","0.6"
"Port Shelter","PM6","1998-01-19","1","Surface Water","0.6","0.001","10.9","0.04","0.83","0.81","0.09","18.5","2.6","0.77","2.5","33.2","<0.2","7.6","0.021","<0.002","0.013","<1","<1","7.6","99","2.3","0.074","0.5"
"Port Shelter","PM6","1998-01-19","1","Middle Water","0.6","0.001","7.1","0.04","0.83","0.82","0.11","18.6","2.9","0.8","2.5","33.4","<0.2","7.7","0.021","0.003","0.01","<1","<1","7.3","95","2.1","0.093","0.5"
"Port Shelter","PM6","1998-01-19","1","Bottom Water","<0.5","0.001","7.1","0.04","0.82","0.81","0.1","18.5","2.3","0.81","2.5","33.4","0.2","7.7","0.016","<0.002","0.01","<1","<1","7.2","94","1.5","0.083","0.5"
"Port Shelter","PM6","1998-02-13","1","Surface Water","<0.5","0.005","3.8","0.05","1.12","1.1","0.12","17.9","1.7","0.67","3.5","32.8","<0.2","8.3","0.028","<0.002","0.021","27","14","8.6","110","1.5","0.096","0.9"
"Port Shelter","PM6","1998-02-13","1","Middle Water","<0.5","0.003","3.5","0.03","0.77","0.75","0.08","16.8","<0.5","0.61","3.5","33","<0.2","8.3","0.02","0.002","0.015","3","<1","8.7","110","0.8","0.064","0.5"
"Port Shelter","PM6","1998-02-13","1","Bottom Water","<0.5","0.003","4","0.02","1.22","1.2","0.08","16.2","<0.5","0.52","3.5","33","<0.2","8.3","0.02","0.003","0.016","<1","<1","8.8","109","0.9","0.065","0.3"
"Port Shelter","PM6","1998-03-13","1","Surface Water","<0.5","0.001","2.6","0.04","1.33","1.3","0.12","17","0.6","0.65","4.5","31.8","0.9","7.4","0.031","0.003","0.027","<1","<1","6.9","87","0.6","0.085","0.1"
"Port Shelter","PM6","1998-03-13","1","Middle Water","<0.5","0.001","2.6","0.04","1.23","1.2","0.14","16.5","0.7","0.71","4.5","32","0.7","7.6","0.018","0.005","0.027","<1","<1","7.3","91","1.8","0.11","0.1"
"Port Shelter","PM6","1998-03-13","1","Bottom Water","<0.5","0.001","2.6","0.03","1.13","1.1","0.13","16.4","<0.5","0.76","4.5","32","<0.2","7.6","0.021","0.006","0.027","<1","<1","7.4","92","1.2","0.099","0.6"
"Port Shelter","PM6","1998-04-27","1","Surface Water","0.6","0.003","3.8","0.05","1.11","1.1","0.06","25.2","1.4","0.38","1.5","30.4","<0.2","8","0.011","0.002","0.004","130","42","5.3","77","3.4","0.054","0.6"
"Port Shelter","PM6","1998-04-27","1","Middle Water","<0.5","0.003","3.2","0.04","0.96","0.95","0.07","23.7","1","0.46","1.5","32","<0.2","8.1","0.024","<0.002","0.005","180","18","5.7","82","2.8","0.067","0.4"
"Port Shelter","PM6","1998-04-27","1","Bottom Water","0.5","0.004","3.7","0.03","0.81","0.8","0.1","22.3","1.2","0.61","1.5","32.6","0.7","8.1","0.019","<0.002","0.007","8","2","5.5","76","4.1","0.086","0.6"
"Port Shelter","PM6","1998-05-11","1","Surface Water","1","0.001","3.3","0.03","1","1","0.03","28.6","2.2","0.37","2.5","30.6","0.8","8","0.008","<0.002","<0.002","45","2","5.8","89","4.3","0.026","1.9"
"Port Shelter","PM6","1998-05-11","1","Middle Water","0.6","0.001","3.1","0.03","1","1","0.03","26.2","1.3","0.31","2.5","31.7","<0.2","8","0.009","<0.002","<0.002","2","<1","5.7","85","2.2","0.03","1.1"
"Port Shelter","PM6","1998-05-11","1","Bottom Water","0.7","0.001","3.5","0.04","0.86","0.86","0.03","24.7","1.4","0.18","2.5","32.4","7.2","8.1","0.007","<0.002","<0.002","10","<1","5.9","85","3.3","0.022","0.6"
"Port Shelter","PM6","1998-06-17","1","Surface Water","0.8","0.002","3","0.04","0.72","0.72","0.05","28.9","1.9","0.8","2.5","29.2","<0.2","7.8","0.011","<0.002","0.002","8","<1","7.4","114","4.3","0.05","1.6"
"Port Shelter","PM6","1998-06-17","1","Middle Water","0.7","0.002","3","0.04","0.82","0.81","0.08","27.1","1.6","0.69","2.5","32.8","0.7","7.8","0.013","<0.002","0.011","3","<1","6.9","105","3.4","0.067","0.9"
"Port Shelter","PM6","1998-06-17","1","Bottom Water","0.8","0.001","3.4","0.06","0.79","0.78","0.04","26.6","2.8","0.86","2.5","33.5","2.2","7.8","0.024","0.006","0.007","3","1","5.9","90","6.8","0.024","0.8"
"Port Shelter","PM6","1998-07-17","1","Surface Water","1","0.001","3.1","0.05","0.93","0.92","0.04","26.4","2.7","1.8","2","32.4","1.2","7.9","0.012","<0.002","0.004","11","2","4","60","6.8","0.036","1.1"
"Port Shelter","PM6","1998-07-17","1","Middle Water","1","0.001","3.1","0.03","1.1","1.1","0.04","23.3","1.4","1.5","2","34.2","0.7","7.9","0.005","<0.002","<0.002","4","<1","2.8","41","5.8","0.033","3.7"
"Port Shelter","PM6","1998-07-17","1","Bottom Water","1","0.001","3.6","0.04","0.97","0.96","0.04","22.8","1.6","1.6","2","34.6","1.6","7.9","0.006","<0.002","0.003","1","<1","1.7","24","5","0.039","1.3"
"Port Shelter","PM6","1998-08-13","1","Surface Water","1.2","0.001","4.4","0.04","0.73","0.73","0.01","29.5","2","0.06","2.5","27.6","<0.2","7.3","0.011","<0.002","0.002","<1","<1","6.8","104","3.8","0.009","0.3"
"Port Shelter","PM6","1998-08-13","1","Middle Water","<0.5","0.001","4.4","0.04","0.76","0.76","0.01","28.2","2","0.11","2.5","29.8","0.3","7.5","0.008","<0.002","<0.002","2","<1","7.2","109","4.3","0.006","0.4"
"Port Shelter","PM6","1998-08-13","1","Bottom Water","1","0.001","4.7","0.03","0.81","0.81","0.02","26.9","1.6","0.12","2.5","32.3","<0.2","7.5","0.012","<0.002","0.002","2","<1","6.8","103","5.6","0.02","0.5"
"Port Shelter","PM6","1998-09-07","1","Surface Water","0.7","0.002","2.7","0.04","0.83","0.82","0.02","29","2","0.39","3","29.5","2.8","8.2","0.014","<0.002","0.003","370","34","7.6","117","7.2","0.018","1.8"
"Port Shelter","PM6","1998-09-07","1","Middle Water","0.6","0.002","2.6","0.03","0.72","0.72","0.04","27","1.1","0.41","3","32.5","1.6","8.1","0.011","<0.002","<0.002","10","<1","4.1","61","5.3","0.037","2.6"
"Port Shelter","PM6","1998-09-07","1","Bottom Water","0.8","0.004","2.8","0.06","0.79","0.78","0.1","26.2","1.4","0.89","3","33","0.5","8","0.022","0.002","0.011","4","<1","2.2","33","8.5","0.084","3.1"
"Port Shelter","PM6","1998-10-15","1","Surface Water","1.3","0.001","3.5","0.07","0.72","0.72","0.05","27.4","3.1","0.91","1.5","32.1","1.8","7.8","0.019","<0.002","0.002","88","11","3.8","82","6.2","0.043","2"
"Port Shelter","PM6","1998-10-15","1","Middle Water","0.9","0.002","3.5","0.05","0.75","0.75","0.06","27.1","2.8","0.95","1.5","32.8","2.6","7.8","0.006","<0.002","<0.002","54","1","3.2","69","6.2","0.054","2.2"
"Port Shelter","PM6","1998-10-15","1","Bottom Water","1.4","0.002","3.5","0.08","0.76","0.76","0.06","27","2.5","0.96","1.5","32.9","2.7","7.8","0.008","<0.002","<0.002","38","3","1.8","39","9.5","0.057","3.7"
"Port Shelter","PM6","1998-11-18","1","Surface Water","<0.5","0.004","2.4","0.05","0.98","0.97","0.07","24.8","1.9","0.31","3.5","30.7","2.1","8.2","0.008","<0.002","0.008","8","<1","7.7","111","2.4","0.062","1"
"Port Shelter","PM6","1998-11-18","1","Middle Water","0.5","0.004","2.2","<0.02","0.89","0.88","0.07","24.6","2","0.27","3.5","30.7","<0.2","8.2","0.011","<0.002","0.003","10","2","7.5","108","4.3","0.06","1"
"Port Shelter","PM6","1998-11-18","1","Bottom Water","0.6","0.003","7.3","0.02","0.86","0.85","0.06","24.5","2.9","0.32","3.5","30.7","0.6","8.1","0.011","<0.002","0.006","10","4","7","100","2.1","0.053","1"
"Port Shelter","PM6","1998-12-09","1","Surface Water","0.8","0.002","3.4","<0.02","0.45","0.36","0.13","20.9","4.2","1","2","30.4","2.2","8.2","0.012","0.009","0.079","30","8","7.3","98","1.8","0.039","0.7"
"Port Shelter","PM6","1998-12-09","1","Middle Water","0.7","0.002","3.4","<0.02","0.38","0.31","0.12","20.8","5.5","1","2","30.4","2","8.2","0.011","0.008","0.065","23","5","7.2","97","2.2","0.049","0.6"
"Port Shelter","PM6","1998-12-09","1","Bottom Water","0.8","0.002","9.4","<0.02","0.39","0.32","0.12","20.9","4.4","1","2","30.5","1.2","8.2","0.012","0.009","0.065","22","7","7.1","95","2.1","0.049","0.7"
"Port Shelter","PM6","1999-01-18","1","Surface Water","0.7","0.002","3.9","<0.02","0.29","0.25","0.08","16.2","1.6","0.88","2.5","31.3","0.3","8.3","0.008","0.005","0.035","15","12","5.8","71","4.8","0.04","1.1"
"Port Shelter","PM6","1999-01-18","1","Middle Water","0.7","0.001","3.8","0.02","0.35","0.3","0.07","16.1","1.7","0.93","2.5","31.3","0.7","8.3","0.004","0.006","0.039","14","11","5.8","72","5.1","0.027","0.9"
"Port Shelter","PM6","1999-01-18","1","Bottom Water","<0.5","0.002","4.1","<0.02","0.33","0.27","0.1","16.5","2.1","0.85","2.5","31.5","<0.2","8.3","0.009","0.008","0.054","<1","<1","5.7","71","3","0.037","0.5"
"Port Shelter","PM6","1999-02-08","1","Surface Water","<0.5","0.002","3.1","0.03","0.34","0.34","0.04","17.5","0.7","0.73","4.5","31.7","<0.2","8.3","0.01","<0.002","<0.002","3","1","8.1","103","1.8","0.031","1.7"
"Port Shelter","PM6","1999-02-08","1","Middle Water","0.6","0.002","2.7","<0.02","0.2","0.2","0.06","17.2","1.1","0.83","4.5","31.8","1","8.3","0.006","<0.002","<0.002","9","5","8.1","102","2.9","0.051","1.1"
"Port Shelter","PM6","1999-02-08","1","Bottom Water","1.1","0.003","2.5","<0.02","0.18","0.18","0.06","17","1.4","0.71","4.5","31.9","1.1","8.3","0.01","<0.002","<0.002","5","1","8.1","102","5","0.059","2.1"
"Port Shelter","PM6","1999-03-17","1","Surface Water","<0.5","0.001","3.2","<0.02","0.29","0.27","0.06","19.3","1.8","0.62","3.5","33.2","<0.2","8.2","0.012","<0.002","0.019","14","5","5.4","71","2.1","0.034","0.6"
"Port Shelter","PM6","1999-03-17","1","Middle Water","0.6","0.002","3.3","0.02","0.31","0.29","0.06","19.3","2","0.66","3.5","33.2","<0.2","8.2","0.009","0.002","0.019","8","4","7.1","94","1.6","0.04","0.6"
"Port Shelter","PM6","1999-03-17","1","Bottom Water","0.6","0.002","3.5","0.02","0.29","0.27","0.07","19.3","1.9","0.64","3.5","33.3","0.3","8.2","0.01","0.003","0.02","13","5","7.2","95","0.8","0.046","0.4"
"Port Shelter","PM6","1999-04-16","1","Surface Water","<0.5","0.001","3.3","0.02","0.2","0.18","0.03","24.1","1","0.29","3.5","32.8","<0.2","8","0.019","<0.002","0.018","5","<1","5.7","82","1.8","0.013","0.8"
"Port Shelter","PM6","1999-04-16","1","Middle Water","<0.5","0.001","3","0.03","0.29","0.28","0.02","23.7","1.3","0.16","3.5","33.7","<0.2","8.1","0.017","<0.002","0.009","66","1","5.5","78","1.8","<0.005","0.4"
"Port Shelter","PM6","1999-04-16","1","Bottom Water","<0.5","0.001","4.1","0.03","0.21","0.2","0.01","23.5","1.1","0.18","3.5","33.9","<0.2","8.1","0.009","<0.002","0.007","1","1","5.7","81","1.5","<0.005","0.4"
"Port Shelter","PM6","1999-05-10","1","Surface Water","0.6","0.001","3.5","<0.02","0.32","0.28","0.04","23.5","2","0.51","3","33.6","0.6","8.2","0.009","0.004","0.033","42","14","5.1","73","4.8","<0.005","1"
"Port Shelter","PM6","1999-05-10","1","Middle Water","<0.5","0.001","3.4","<0.02","0.28","0.28","0.01","23.4","1.5","0.12","3","33.7","0.6","8.2","0.009","<0.002","<0.002","<1","<1","6.2","89","2.1","<0.005","1"
"Port Shelter","PM6","1999-05-10","1","Bottom Water","0.6","0.001","4.1","<0.02","0.29","0.29","0.01","23.4","2.6","0.13","3","33.8","<0.2","8.2","0.005","<0.002","<0.002","<1","<1","6.3","91","3.5","<0.005","0.9"
"Port Shelter","PM6","1999-06-11","1","Surface Water","0.8","0.001","5.2","0.02","0.21","0.21","0.01","28.4","1.7","0.14","2","32","0.7","8.2","0.009","<0.002","<0.002","2","<1","8.6","133","1.5","<0.005","1.5"
"Port Shelter","PM6","1999-06-11","1","Middle Water","0.8","0.001","4.9","<0.02","0.18","0.18","0.01","27.5","1.5","0.13","2","32.4","0.9","8.2","0.012","<0.002","<0.002","14","4","7.5","114","1.4","<0.005","1.4"
"Port Shelter","PM6","1999-06-11","1","Bottom Water","0.9","0.001","5.7","0.03","0.34","0.33","0.04","27","3.2","0.33","2","32.8","1.7","8.1","0.013","0.005","0.008","<1","<1","5.8","88","2.9","0.024","0.3"
"Port Shelter","PM6","1999-07-14","1","Surface Water","0.9","0.001","6.1","0.02","0.33","0.32","0.02","28.4","1.8","0.43","4","32.6","<0.2","8.1","0.007","<0.002","0.011","90","3","6.8","104","3.5","<0.005","1.8"
"Port Shelter","PM6","1999-07-14","1","Middle Water","0.8","0.001","4.6","0.03","0.33","0.32","0.03","23.4","1.9","0.77","4","34.3","1.6","8.1","0.017","<0.002","0.006","4","<1","5.2","75","4.2","0.019","0.8"
"Port Shelter","PM6","1999-07-14","1","Bottom Water","0.6","0.001","4.5","0.03","0.36","0.35","0.05","22.8","1.2","0.83","4","34.3","1","8","0.016","<0.002","0.008","28","4","4.9","70","5.9","0.037","0.9"
"Port Shelter","PM6","1999-08-13","1","Surface Water","0.5","0.002","4.7","0.04","0.28","0.16","0.13","29.1","1","1.6","2","30.3","<0.2","8.6","0.027","0.014","0.11","110","35","5.1","79","4.8","0.01","0.7"
"Port Shelter","PM6","1999-08-13","1","Middle Water","0.8","0.001","4.8","0.05","0.29","0.12","0.18","24.9","1.4","2.3","2","33.8","<0.2","8.3","0.038","<0.002","0.17","5","1","1","15","2.6","<0.005","0.4"
"Port Shelter","PM6","1999-08-13","1","Bottom Water","0.8","0.001","5.4","0.04","0.23","0.07","0.17","24","2.2","2.4","2","34.1","<0.2","8.2","0.039","<0.002","0.16","6","1","0.8","11","1.7","<0.005","0.4"
"Port Shelter","PM6","1999-09-06","1","Surface Water","<0.5","0.001","5.1","<0.02","0.27","0.26","0.01","29.5","1","0.15","2","29.5","<0.2","8.4","<0.002","<0.002","0.003","15","<1","6.2","96","2.5","<0.005","0.7"
"Port Shelter","PM6","1999-09-06","1","Middle Water","<0.5","0.001","4.9","<0.02","0.09","0.09","0.01","28.4","1","0.17","2","30.8","<0.2","8.4","0.01","<0.002","<0.002","8","1","6.4","99","2.6","<0.005","0.4"
"Port Shelter","PM6","1999-09-06","1","Bottom Water","0.8","0.002","5.6","0.03","0.18","0.16","0.04","26.3","3.5","0.5","2","32.3","3.2","8.2","0.015","0.005","0.012","14","2","5.8","87","6.7","0.025","0.6"
"Port Shelter","PM6","1999-10-15","1","Surface Water","0.6","0.001","4.8","0.04","0.19","0.18","0.03","28.5","1.6","0.49","3.9","31.1","0.8","7.9","0.012","<0.002","0.006","3","<1","6.6","101","1.6","0.017","0.1"
"Port Shelter","PM6","1999-10-15","1","Middle Water","<0.5","0.001","4.6","0.04","0.18","0.17","0.03","28.2","1.1","0.58","3.9","31.5","<0.2","7.9","0.011","<0.002","0.006","4","<1","6.8","104","1.4","0.024","<0.1"
"Port Shelter","PM6","1999-10-15","1","Bottom Water","0.6","0.001","4.7","0.05","0.17","0.16","0.04","27.9","1.8","0.59","3.9","31.6","0.5","7.9","0.016","<0.002","0.009","<1","<1","6.8","104","1.4","0.024","<0.1"
"Port Shelter","PM6","1999-11-08","1","Surface Water","0.8","0.001","5.7","0.02","0.2","0.2","0.03","24.8","1.4","0.74","2","31.8","1.4","8","0.007","<0.002","<0.002","26","4","6.2","90","4","0.022","0.8"
"Port Shelter","PM6","1999-11-08","1","Middle Water","0.5","0.001","5.4","0.02","0.24","0.23","0.03","24.7","1.8","0.72","2","32","0.2","8","0.015","0.003","0.008","25","4","6.5","94","3.7","0.018","0.6"
"Port Shelter","PM6","1999-11-08","1","Bottom Water","1.2","0.001","5.6","0.02","0.1","0.09","0.03","24.6","2.6","0.82","2","32.1","0.8","8.1","0.012","<0.002","0.005","1","<1","6.8","98","2.9","0.02","0.4"
"Port Shelter","PM6","1999-12-02","1","Surface Water","<0.5","0.001","5.4","0.02","0.31","0.29","0.06","21.4","1.6","0.92","2.5","31.4","1.5","7.9","0.009","0.005","0.016","3","<1","6.9","94","2.4","0.041","1.1"
"Port Shelter","PM6","1999-12-02","1","Middle Water","0.6","0.002","5.3","0.02","0.2","0.18","0.08","21.4","1.8","0.87","2.5","31.4","0.3","7.9","0.008","0.006","0.012","1","<1","7.1","97","3.4","0.061","1.1"
"Port Shelter","PM6","1999-12-02","1","Bottom Water","<0.5","0.001","5.9","0.02","0.14","0.12","0.06","21.5","2.4","0.94","2.5","31.4","0.9","7.9","0.011","0.005","0.016","<1","<1","7.1","97","1.9","0.037","1.1"
"Port Shelter","PM6","2000-01-10","1","Surface Water","0.6","0.001","4.5","0.02","0.16","0.15","0.02","18.7","1.2","0.73","4.5","30.6","1.4","8","0.008","<0.002","0.004","2","<1","8.2","105","1.8","0.017","1.3"
"Port Shelter","PM6","2000-01-10","1","Middle Water","0.5","0.001","5","<0.02","0.27","0.25","0.06","17.8","1.6","0.82","4.5","30.7","1.2","8","0.008","0.002","0.02","2","<1","8.2","103","3.6","0.034","1.6"
"Port Shelter","PM6","2000-01-10","1","Bottom Water","<0.5","0.001","5.6","0.02","0.23","0.13","0.15","16.9","1.4","1.2","4.5","30.9","<0.2","7.8","0.013","0.01","0.086","<1","<1","7.6","94","1.3","0.055","1.4"
"Port Shelter","PM6","2000-02-18","1","Surface Water","0.6","0.002","5.2","0.03","0.3","0.25","0.11","16.8","0.8","0.93","2.5","31.2","2.4","8.1","0.015","<0.002","0.047","4","1","7.7","95","3.6","0.062","1.4"
"Port Shelter","PM6","2000-02-18","1","Middle Water","<0.5","0.001","4.6","0.02","0.25","0.18","0.1","16.6","0.6","1","2.5","31.2","<0.2","8","0.014","0.003","0.067","2","2","8.1","101","3.2","0.034","1.3"
"Port Shelter","PM6","2000-02-18","1","Bottom Water","<0.5","0.001","4.8","<0.02","0.24","0.14","0.14","16.3","1.1","1.1","2.5","31.2","0.4","8","0.016","0.004","0.097","<1","<1","8.3","102","1.1","0.034","1"
"Port Shelter","PM6","2000-03-02","1","Surface Water","<0.5","0.001","5.2","0.03","0.31","0.18","0.16","14.7","1.6","1.3","3.5","30.9","1.1","8","0.008","0.005","0.12","9","5","7.8","93","0.9","0.034","0.7"
"Port Shelter","PM6","2000-03-02","1","Middle Water","<0.5","0.001","5.3","0.03","0.29","0.17","0.14","14.8","1.5","1.3","3.5","31","<0.2","8","0.027","0.006","0.11","<1","<1","7.7","93","0.8","0.021","0.3"
"Port Shelter","PM6","2000-03-02","1","Bottom Water","<0.5","0.001","5.4","0.03","0.25","0.14","0.14","14.8","2","1.2","3.5","31","0.2","8","0.018","0.004","0.11","<1","<1","7.7","92","0.8","0.029","0.4"
"Port Shelter","PM6","2000-04-07","1","Surface Water","<0.5","0.001","4.8","0.02","0.25","0.18","0.08","20.3","0.7","0.67","4","29","1.2","7.9","0.014","0.003","0.065","40","4","7.7","101","2.9","0.015","0.7"
"Port Shelter","PM6","2000-04-07","1","Middle Water","<0.5","0.001","4.5","<0.02","0.13","0.12","0.01","19.5","<0.5","0.11","4","31.4","0.8","8","0.007","<0.002","0.007","<1","<1","7.8","102","1.8","<0.005","0.4"
"Port Shelter","PM6","2000-04-07","1","Bottom Water","0.9","0.001","8.1","0.04","0.18","0.16","0.05","18.8","7.1","0.62","4","31.7","1","8","0.016","0.004","0.018","21","6","8","104","1.5","0.024","0.3"
"Port Shelter","PM6","2000-05-04","1","Surface Water","<0.5","0.003","5","<0.02","0.2","0.15","0.11","24","0.9","0.93","4.5","30.4","1.1","8.1","0.015","<0.002","0.044","36","12","5.9","84","2","0.063","1.1"
"Port Shelter","PM6","2000-05-04","1","Middle Water","<0.5","0.002","4.9","<0.02","0.09","0.08","0.06","23.5","0.9","0.46","4.5","31.8","1.4","8.1","0.009","0.003","0.009","3","1","6.3","89","<0.2","0.049","0.6"
"Port Shelter","PM6","2000-05-04","1","Bottom Water","1.2","0.004","4.7","0.03","0.14","0.12","0.1","23.2","7.4","0.85","4.5","32.1","1.5","8","0.015","0.004","0.014","4","3","6.1","87","0.7","0.083","1.6"
"Port Shelter","PM6","2000-06-09","1","Surface Water","0.9","0.001","4.7","0.02","0.09","0.08","0.02","28.4","1","0.16","4","31.7","<0.2","8.1","0.008","<0.002","0.003","3","2","4.6","71","2.5","0.017","0.6"
"Port Shelter","PM6","2000-06-09","1","Middle Water","0.9","0.001","4.6","0.03","0.11","0.1","0.03","25.8","1","0.73","4","33.5","<0.2","8.1","0.005","<0.002","0.004","9","1","5.4","81","2.7","0.02","0.1"
