"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Southern","SM10","2008-05-15","1","Bottom Water","2.7","0.003","8.3","0.03","0.54","0.36","0.22","25.4","5.6","0.32","2","32.1","4.3","8.2","0.012","0.028","0.15","15","5","7.8","115","10","0.043","1.2"
"Southern","SM10","2008-06-18","1","Surface Water","1.9","0.024","14.5","0.05","1.5","0.54","1.26","26.3","2","4","2","14.7","0.8","8.2","0.038","0.17","0.79","2500","1200","5.6","75","1.2","0.3","0.3"
"Southern","SM10","2008-06-18","1","Bottom Water","1.8","0.019","17","0.05","1.49","0.51","1.28","26.4","3","4.2","2","18.9","<0.2","8.1","0.037","0.17","0.81","1700","880","5.3","74","1.8","0.3","0.2"
"Southern","SM10","2008-07-10","1","Surface Water","1.8","0.006","11","0.04","0.66","0.24","0.54","26.1","4.9","2.9","2","23.4","0.7","8","0.026","0.059","0.36","790","230","4.9","69","3.2","0.12","0.4"
"Southern","SM10","2008-07-10","1","Bottom Water","2","0.006","12.7","0.05","0.71","0.32","0.55","25.9","7.9","3","2","26.5","1.1","7.9","0.037","0.058","0.33","1000","390","3.2","46","1.3","0.16","0.6"
"Southern","SM10","2008-08-08","1","Surface Water","1.4","0.008","9.7","0.03","0.41","0.28","0.24","25.9","3","0.85","2.4","29.5","0.4","8.2","0.021","0.018","0.11","6","1","5","73","0.7","0.11","0.6"
"Southern","SM10","2008-08-08","1","Bottom Water","1.2","0.007","13.6","0.03","0.36","0.23","0.24","25.4","6.6","0.88","2.4","30.5","<0.2","8.2","0.021","0.018","0.11","6","2","4.5","66","1.1","0.11","0.5"
"Southern","SM10","2008-09-11","1","Surface Water","3.6","0.003","9.6","0.05","0.64","0.4","0.27","28.5","10","0.31","2","26.4","3.2","8.3","0.005","0.032","0.21","130","53","8","119","16","0.024","1.6"
"Southern","SM10","2008-09-11","1","Bottom Water","4.5","0.005","16","0.04","0.68","0.43","0.3","27.9","20","0.45","2","26.9","4.8","8.2","0.011","0.034","0.22","280","120","7.8","115","16","0.05","1.9"
"Southern","SM10","2008-10-17","1","Surface Water","2.7","0.003","11.3","0.04","0.48","0.24","0.27","27.3","16","1.3","2","30.9","1","8.2","0.024","0.085","0.15","110","42","5.6","85","4.1","0.038","0.4"
"Southern","SM10","2008-10-17","1","Bottom Water","3.2","0.003","15.3","0.05","0.49","0.25","0.27","27.2","22","1.3","2","31","1.1","8.2","0.024","0.085","0.15","120","61","5.5","83","3.1","0.038","0.5"
"Southern","SM10","2008-11-12","1","Surface Water","1.5","0.004","7.5","0.03","0.37","0.28","0.15","24.7","8.4","0.66","1.8","32.4","1","8.2","0.018","0.028","0.057","10","<1","6.3","91","3.5","0.069","0.5"
"Southern","SM10","2008-11-12","1","Bottom Water","2.1","0.004","9.2","0.03","0.36","0.28","0.15","23.9","10","0.66","1.8","32.2","2.2","8.2","0.019","0.027","0.055","5","1","6.3","90","3.3","0.067","0.6"
"Southern","SM10","2008-12-05","1","Surface Water","1.7","0.002","5.4","0.03","0.36","0.24","0.16","21.2","7.7","0.59","2.6","32.8","1.3","8.1","0.015","0.051","0.064","38","18","7.3","99","8.3","0.043","0.7"
"Southern","SM10","2008-12-05","1","Bottom Water","1.6","0.002","5.5","0.04","0.38","0.26","0.16","21.2","7.4","0.57","2.6","32.8","1","8.1","0.015","0.053","0.064","15","4","7.3","99","7.6","0.043","0.9"
"Southern","SM10","2009-01-14","1","Surface Water","1.4","0.002","6.1","0.03","0.38","0.27","0.17","16.1","7.5","0.95","2.6","33.3","1.2","8.1","0.016","0.02","0.089","9","3","5.8","72","3.4","0.063","0.6"
"Southern","SM10","2009-01-14","1","Bottom Water","1.4","0.002","6.3","0.03","0.38","0.27","0.18","16.2","8.8","0.99","2.6","33.3","1.6","8.1","0.016","0.02","0.09","15","10","6.1","75","3","0.071","2.2"
"Southern","SM10","2009-02-16","1","Surface Water","2.2","0.002","6.4","0.03","0.54","0.29","0.31","19.9","8.1","0.72","1.5","31.1","1.5","8","0.01","0.03","0.22","190","110","5.8","77","5.6","0.058","1.1"
"Southern","SM10","2009-02-16","1","Bottom Water","1.8","0.002","6.6","0.04","0.56","0.32","0.3","19.9","8.5","0.72","1.5","31.1","1.9","8","0.01","0.029","0.21","67","44","5.8","76","5.2","0.058","1.1"
"Southern","SM10","2009-03-18","1","Surface Water","1.9","0.004","9.8","0.04","0.39","0.25","0.24","21.4","3.2","0.81","0.9","32.8","1.3","8.1","0.014","0.019","0.12","<1","<1","7.4","101","6.1","0.098","1.4"
"Southern","SM10","2009-03-18","1","Bottom Water","2.4","0.003","10.9","0.03","0.38","0.27","0.17","23.1","4.7","0.71","0.9","31.8","2.3","8.1","0.008","0.014","0.098","1","1","7.8","109","8","0.061","1.3"
"Southern","SM10","2009-04-23","1","Surface Water","1.9","0.003","5.7","0.04","0.43","0.24","0.29","22.7","7.8","0.6","1.7","32.2","1.7","8","0.018","0.022","0.17","6","1","5.5","77","6.5","0.1","0.9"
"Southern","SM10","2009-04-23","1","Bottom Water","1.8","0.004","6","0.04","0.48","0.28","0.31","22.7","7.2","0.6","1.7","32.2","1.7","8","0.017","0.021","0.18","7","3","5.5","77","6.2","0.11","0.8"
"Southern","SM10","2009-05-22","1","Surface Water","2.6","0.002","1.8","0.02","0.61","0.23","0.41","27.6","3.9","0.33","2.4","27.2","4.7","8.2","<0.002","0.029","0.35","2","<1","6.9","103","9.1","0.028","2.6"
"Southern","SM10","2009-05-22","1","Bottom Water","3","0.002","2.3","0.04","0.62","0.25","0.4","27.5","4.2","0.26","2.4","27.3","5.9","8.1","<0.002","0.03","0.34","32","5","7.3","108","9","0.031","2.6"
"Southern","SM10","2009-06-19","1","Surface Water","1.9","0.002","1.1","<0.02","0.55","0.23","0.35","29.5","2.4","0.75","2","24.7","1.1","8.2","0.005","0.053","0.27","4","<1","4.8","72","4.6","0.023","1.7"
"Southern","SM10","2009-06-19","1","Bottom Water","2.7","0.005","10.1","0.04","0.65","0.31","0.5","28.2","14","1.5","2","26.3","2.4","7.8","0.013","0.05","0.29","43","17","5.4","80","2.1","0.16","1.3"
"Southern","SM10","2009-07-17","1","Surface Water","2.4","0.004","10.1","<0.02","0.39","0.16","0.26","30.3","5.6","0.1","2","25.5","0.3","8.4","0.002","0.019","0.21","6","4","6.4","98","9.1","0.03","2"
"Southern","SM10","2009-07-17","1","Bottom Water","3.5","0.01","13.1","0.03","0.54","0.24","0.41","27.9","10","0.84","2","26.9","2.3","8.3","0.01","0.028","0.27","960","740","6.2","91","12","0.11","1.4"
"Southern","SM10","2009-08-24","1","Surface Water","3.5","0.001","12.5","0.05","0.52","0.26","0.26","28.6","10","0.59","1.9","28.8","5.2","8.5","<0.002","0.038","0.22","27","1","6.5","99","15","0.005","2.6"
"Southern","SM10","2009-08-24","1","Bottom Water","3.7","0.004","14.3","0.04","0.44","0.16","0.31","28","11","0.72","1.9","29","5.8","8.4","0.005","0.041","0.24","240","66","5.9","89","17","0.029","1.5"
"Southern","SM10","2009-09-11","1","Surface Water","2.3","0.006","5.4","0.04","0.39","0.23","0.29","28.7","7.6","1.3","1.5","29.5","2.2","7.9","0.023","0.026","0.13","75","27","5.4","83","4.3","0.13","0.9"
"Southern","SM10","2009-09-11","1","Bottom Water","2.4","0.006","12.6","0.05","0.43","0.24","0.32","28.7","10","1.6","1.5","29.5","2.2","7.9","0.024","0.025","0.16","81","36","5.4","82","4","0.13","1"
"Southern","SM10","2009-10-12","1","Surface Water","2.4","0.001","9.3","0.04","0.31","0.13","0.2","27.9","12","1.5","1.5","31.8","1.4","7.9","0.025","0.11","0.068","48","24","5.8","88","1.8","0.023","0.2"
"Southern","SM10","2009-10-12","1","Bottom Water","2.1","0.001","8.9","0.04","0.37","0.17","0.22","27.9","12","1.5","1.5","31.8","1.4","7.9","0.024","0.11","0.085","34","17","5.8","88","2.8","0.028","0.2"
"Southern","SM10","2009-11-19","1","Surface Water","2.1","0.002","7.3","0.04","0.25","0.16","0.13","20.8","8.7","0.93","1.4","33.1","0.4","8.2","0.017","0.033","0.054","130","75","7.1","97","2.6","0.039","0.4"
"Southern","SM10","2009-11-19","1","Bottom Water","2.1","0.002","7.3","0.04","0.27","0.18","0.13","20.8","9.6","0.96","1.4","33.1","0.4","8.2","0.017","0.034","0.052","180","100","7.1","97","4.9","0.042","0.5"
"Southern","SM10","2009-12-14","1","Surface Water","2.9","0.002","8.5","0.05","0.41","0.24","0.23","21.3","11","1.2","1.8","33.1","1.1","7.9","0.021","0.041","0.13","12","9","7.1","97","6.8","0.063","0.7"
"Southern","SM10","2009-12-14","1","Bottom Water","2.8","0.002","9.1","0.05","0.48","0.31","0.25","21.3","11","1.2","1.8","33.1","1.7","7.9","0.022","0.042","0.13","31","17","7.2","99","3.6","0.074","0.7"
"Southern","SM10","2010-01-13","1","Surface Water","0.7","0.002","2.3","0.04","0.48","0.34","0.3","17","2.7","0.75","3","32.1","0.4","7.8","0.026","0.019","0.12","3","1","7.8","99","1.5","0.16","0.7"
"Southern","SM10","2010-01-13","1","Bottom Water","0.6","0.002","2.4","0.04","0.4","0.26","0.31","17","3.2","0.76","3","32.1","1.1","7.8","0.026","0.019","0.12","2","<1","7.8","98","1.2","0.17","0.7"
"Southern","SM10","2010-02-03","1","Surface Water","0.8","0.003","4.3","0.05","0.59","0.3","0.48","18.7","5.7","1.3","2.2","30.9","0.7","7.8","0.038","0.048","0.24","13","10","7.5","97","1.5","0.19","0.8"
"Southern","SM10","2010-02-03","1","Bottom Water","1","0.003","4.3","0.06","0.58","0.28","0.48","18.7","5.3","1.4","2.2","30.9","0.4","7.8","0.044","0.051","0.25","13","7","7.5","97","2.3","0.18","0.4"
"Southern","SM10","2010-03-19","1","Surface Water","1","0.002","8.5","0.03","0.32","0.25","0.15","21","4","0.55","1.5","33.1","1.6","7.8","0.012","0.009","0.062","<1","<1","6.9","94","1.1","0.077","1.4"
"Southern","SM10","2010-03-19","1","Bottom Water","1.4","0.002","14","0.02","0.23","0.16","0.15","19.8","7.7","0.6","1.5","33.1","1.1","7.8","0.014","0.009","0.064","5","2","7.1","95","1.6","0.08","1.2"
"Southern","SM10","2010-04-28","1","Surface Water","0.7","0.001","1.9","0.03","0.41","0.22","0.28","21.3","2.2","0.57","2","32.2","1.2","7.6","0.016","0.041","0.15","6","<1","7.3","100","3.8","0.092","0.7"
"Southern","SM10","2010-04-28","1","Bottom Water","0.8","0.001","2.9","0.03","0.46","0.22","0.33","21.3","1.9","0.67","2","32.3","1.2","7.6","0.018","0.047","0.19","7","2","7.5","102","5.4","0.095","0.8"
"Southern","SM10","2010-05-12","1","Surface Water","0.8","0.002","2.7","0.03","0.6","0.26","0.42","24.6","2.5","0.61","2.3","29.8","0.4","7.7","0.011","0.048","0.29","<1","<1","6.2","88","1.4","0.083","0.5"
"Southern","SM10","2010-05-12","1","Bottom Water","0.8","0.002","3.3","0.03","0.58","0.29","0.38","23.9","2.5","0.61","2.3","30.5","0.6","7.7","0.013","0.041","0.25","9","2","6.4","91","1.5","0.091","0.7"
"Southern","SM10","2010-06-24","1","Surface Water","1.6","0.001","3.7","0.03","0.68","0.24","0.47","28.2","4.8","1","2","25.8","2.2","7.9","0.006","0.069","0.37","390","150","5.6","83","20","0.028","2.2"
"Southern","SM10","2010-06-24","1","Bottom Water","1.7","0.002","3.7","0.04","0.69","0.24","0.49","28.1","4.7","1.2","2","25.9","1.4","7.9","0.006","0.071","0.38","390","100","5.4","79","20","0.035","1.8"
"Southern","SM10","2010-07-09","1","Surface Water","2.1","0.003","3.3","0.02","0.48","0.18","0.34","28.6","5.6","0.67","1.5","24.6","5.7","8.2","0.004","0.034","0.27","13","8","8","119","27","0.031","3.8"
"Southern","SM10","2010-07-09","1","Bottom Water","2.1","0.004","5.3","0.03","0.56","0.28","0.34","27.1","7.2","1.3","1.5","27.3","3.3","8.1","0.005","0.031","0.25","45","15","6.6","97","20","0.061","1.9"
"Southern","SM10","2010-08-06","1","Surface Water","1.3","0.009","3.9","0.03","0.54","0.23","0.43","28.4","3.6","2.1","2","27.2","2.4","8.1","0.011","0.051","0.26","54","11","5.1","76","6.2","0.12","0.8"
"Southern","SM10","2010-08-06","1","Bottom Water","1.7","0.005","5.6","0.03","0.55","0.25","0.43","27.1","4.1","2.1","2","29.3","2.1","7.9","0.017","0.053","0.25","73","14","2","29","6.4","0.13","1"
"Southern","SM10","2010-09-15","1","Surface Water","2.6","0.002","4.9","0.04","0.64","0.39","0.27","28.8","8.3","0.92","1.7","27.7","10","8.4","<0.002","0.06","0.19","19","5","7.4","112","39","0.018","3.8"
"Southern","SM10","2010-09-15","1","Bottom Water","2.7","0.003","6.6","0.04","0.66","0.36","0.34","28.2","8.9","1.2","1.7","27.7","9.8","8.2","<0.002","0.073","0.23","13","2","9.8","146","44","0.034","2.9"
"Southern","SM10","2010-10-20","1","Surface Water","2","0.005","8.1","0.03","0.4","0.17","0.31","27","11","1","2","30.1","3.2","8.1","0.019","0.063","0.17","26","10","6.4","94","15","0.076","1.1"
"Southern","SM10","2010-10-20","1","Bottom Water","2.2","0.006","8.1","0.05","0.46","0.23","0.32","27","12","1","2","30.1","2.2","8.1","0.018","0.064","0.17","12","4","6.4","96","12","0.089","0.9"
"Southern","SM10","2010-11-10","1","Surface Water","1.5","0.001","5.5","0.03","0.37","0.22","0.17","23.7","4.8","0.52","1.7","32.1","1.2","8","0.013","0.072","0.075","20","16","6.3","90","7.7","0.022","1.1"
"Southern","SM10","2010-11-10","1","Bottom Water","0.9","0.001","6.1","0.03","0.35","0.2","0.16","23.5","3.5","0.55","1.7","32.1","1.6","8","0.012","0.071","0.076","59","30","7","99","9.3","0.017","1"
"Southern","SM10","2010-12-13","1","Surface Water","1.2","0.005","4.3","0.03","0.43","0.28","0.31","21.1","5.8","0.65","1.5","32","1.4","8","0.021","0.016","0.13","8","2","6.4","86","1.9","0.16","0.5"
"Southern","SM10","2010-12-13","1","Bottom Water","1.3","0.005","6.6","0.04","0.4","0.25","0.31","20.8","9.1","0.68","1.5","32","0.9","8","0.025","0.017","0.13","10","1","6.3","85","1.7","0.16","0.4"
"Southern","SM10","2011-01-07","1","Surface Water","1","0.002","5.5","0.04","0.36","0.19","0.28","16.5","4.9","1.2","1.9","32.9","<0.2","7.8","0.023","0.047","0.12","3","2","6.8","85","1.8","0.11","0.6"
"Southern","SM10","2011-01-07","1","Bottom Water","1.3","0.002","4.4","0.04","0.33","0.16","0.29","16.5","7.3","1.2","1.9","32.9","<0.2","7.8","0.024","0.047","0.12","6","2","7.1","89","1.6","0.12","0.5"
"Southern","SM10","2011-02-11","1","Surface Water","1.4","0.001","3.4","0.03","0.29","0.19","0.14","17.2","4.6","<0.05","2.2","32.3","2.5","7.9","0.006","0.009","0.087","65","18","9.1","114","5","0.039","1.8"
"Southern","SM10","2011-02-11","1","Bottom Water","1.3","0.001","3","0.02","0.23","0.14","0.13","17.2","4.4","<0.05","2.2","32.3","3.5","7.9","0.006","0.009","0.078","12","3","9.1","115","5.4","0.042","1.8"
"Southern","SM10","2011-03-02","1","Surface Water","3.1","0.002","8.4","0.05","0.61","0.36","0.35","18.1","11","0.57","1.7","31.5","3.9","7.9","0.005","0.014","0.24","4","<1","9.6","123","16","0.096","2.4"
"Southern","SM10","2011-03-02","1","Bottom Water","2.8","0.003","8","0.03","0.6","0.33","0.4","17.7","11","0.92","1.7","31.5","2.8","7.9","0.013","0.014","0.26","20","4","8.6","109","12","0.13","1.4"
"Southern","SM10","2011-04-01","1","Surface Water","1.1","0.002","4","0.03","0.39","0.26","0.34","18.2","4.4","0.99","1.8","33","<0.2","7.6","0.02","0.01","0.12","12","6","6.8","88","2.4","0.21","0.6"
"Southern","SM10","2011-04-01","1","Bottom Water","1.3","0.002","4","0.04","0.39","0.26","0.34","18.1","5.6","1","1.8","33","<0.2","7.6","0.021","0.01","0.12","14","4","6.8","88","2.7","0.21","0.7"
"Southern","SM10","2011-05-18","1","Surface Water","0.9","0.004","4.2","0.05","0.75","0.31","0.6","25.5","3.2","1.1","2.1","29.2","0.2","7.8","0.018","0.054","0.39","3","1","5.3","76","2.4","0.16","0.6"
"Southern","SM10","2011-05-18","1","Bottom Water","1","0.004","4.2","0.05","0.75","0.32","0.59","25.4","5","1.1","2.1","29.2","0.3","7.8","0.02","0.053","0.38","11","3","5.4","77","2.5","0.16","0.5"
"Southern","SM10","2011-06-10","1","Surface Water","1.4","0.006","3.8","0.05","0.67","0.25","0.54","29.8","6.9","1.7","1.7","28","1.5","7.9","0.014","0.035","0.38","5","3","5.5","84","8.5","0.12","1.2"
"Southern","SM10","2011-06-10","1","Bottom Water","1.6","0.006","7.5","0.04","0.7","0.29","0.54","29.1","9","1.8","1.7","28.3","1.4","7.9","0.018","0.033","0.38","5","<1","4.9","75","5.4","0.13","1"
"Southern","SM10","2011-07-11","1","Surface Water","1.9","0.002","6.2","0.06","0.72","0.23","0.56","27.3","9.6","2.1","1.6","27.1","2.7","7.8","0.014","0.072","0.42","28","10","3","44","5.7","0.066","1.2"
"Southern","SM10","2011-07-11","1","Bottom Water","1.8","0.002","6.8","0.04","0.64","0.16","0.55","27.3","7.8","1.9","1.6","26.9","3.1","7.8","0.016","0.073","0.41","25","7","2.9","42","5.7","0.065","1"
"Southern","SM10","2011-08-04","1","Surface Water","3.1","0.004","6","0.04","0.52","0.31","0.25","27.8","11","1.1","2.1","29.3","6.2","8.3","<0.002","0.035","0.17","1","<1","8","119","25","0.042","2.1"
"Southern","SM10","2011-08-04","1","Bottom Water","2.7","0.004","7.8","0.02","0.38","0.18","0.24","27.8","11","1.1","2.1","29.3","5.5","8.3","<0.002","0.034","0.17","2","1","7.9","118","25","0.04","2.1"
"Southern","SM10","2011-09-14","1","Surface Water","1.5","0.003","10.4","0.05","0.51","0.29","0.29","28.9","6.7","1.3","1.2","31.4","1.5","7.9","0.017","0.049","0.17","6","1","6.3","97","11","0.069","0.6"
"Southern","SM10","2011-09-14","1","Bottom Water","1.9","0.003","6.3","0.04","0.49","0.28","0.28","28.9","9.4","1.3","1.2","31.5","3","7.9","0.016","0.047","0.16","5","1","6.3","97","13","0.069","0.7"
"Southern","SM10","2011-10-24","1","Surface Water","1.3","0.002","2.5","0.03","0.74","0.18","0.58","26.6","4","0.12","1.7","32.2","0.3","8.3","0.005","0.051","0.51","1","<1","8","120","5.2","0.018","3"
"Southern","SM10","2011-10-24","1","Bottom Water","1.5","0.003","3.2","0.03","0.48","0.22","0.29","26.4","5","0.1","1.7","32.2","1.4","8.3","0.005","0.047","0.21","3","<1","8.5","127","9.9","0.03","2.4"
"Southern","SM10","2011-11-10","1","Surface Water","1.4","0.005","6.2","0.04","0.44","0.3","0.3","24.5","8.4","0.74","2","32.3","0.3","7.8","0.028","0.03","0.11","29","12","5.9","86","0.4","0.16","0.7"
"Southern","SM10","2011-11-10","1","Bottom Water","1.3","0.005","5.8","0.04","0.44","0.3","0.3","24.5","8.2","0.75","2","32.4","0.4","7.8","0.029","0.03","0.11","26","6","6","87","0.6","0.16","0.6"
"Southern","SM10","2011-12-09","1","Surface Water","0.9","0.001","4.7","0.04","0.42","0.23","0.28","20.7","5.7","1.1","2.2","32.2","<0.2","7.7","0.024","0.02","0.17","3","1","5.7","76","2.3","0.085","<0.1"
"Southern","SM10","2011-12-09","1","Bottom Water","1.1","0.001","5.1","0.04","0.41","0.22","0.28","20.7","6.7","1","2.2","32.3","<0.2","7.7","0.024","0.02","0.17","1","1","6.9","93","2.5","0.085","0.2"
"Southern","SM10","2012-01-12","1","Surface Water","1.7","0.001","3.2","<0.02","0.27","0.17","0.14","16.8","5.3","<0.05","2.1","31.2","1.7","8.1","0.003","0.008","0.092","18","15","8.3","103","21","0.044","0.2"
"Southern","SM10","2012-01-12","1","Bottom Water","1.5","0.001","3.5","0.03","0.39","0.29","0.14","16.8","5.5","<0.05","2.1","31.2","2","8.1","0.004","0.008","0.092","13","13","10.3","129","18","0.042","<0.1"
"Southern","SM10","2012-02-20","1","Surface Water","0.7","0.002","1.5","0.04","0.51","0.25","0.36","16.5","2","0.65","2.3","31.6","1.5","8","0.025","0.014","0.25","1","<1","7.9","98","3.8","0.097","1.3"
"Southern","SM10","2012-02-20","1","Bottom Water","0.7","0.002","1.8","0.05","0.57","0.31","0.36","16.5","2.1","0.67","2.3","31.6","1.4","8","0.025","0.014","0.25","2","1","8.1","101","4.4","0.097","1.2"
"Southern","SM10","2012-03-16","1","Surface Water","0.6","0.001","2.2","0.05","0.62","0.29","0.48","17.7","2.8","1.2","2.1","30.9","0.4","7.6","0.033","0.024","0.31","<1","<1","7.7","97","0.5","0.15","0.4"
"Southern","SM10","2012-03-16","1","Bottom Water","0.7","0.002","2.1","0.04","0.65","0.32","0.49","16.9","2.7","1.2","2.1","31","0.6","7.6","0.032","0.025","0.3","11","3","7.7","95","0.8","0.16","0.4"
"Southern","SM10","2012-04-10","1","Surface Water","0.9","0.003","4.6","0.05","0.65","0.38","0.48","21.8","4.7","0.93","2","30.6","<0.2","7.5","0.026","0.024","0.25","3","<1","8.3","113","0.9","0.21","0.2"
"Southern","SM10","2012-04-10","1","Bottom Water","1.1","0.002","4.3","0.04","0.61","0.35","0.46","21","6.5","0.93","2","30.6","<0.2","7.6","0.026","0.023","0.24","6","4","8.4","113","1.5","0.2","0.2"
"Southern","SM10","2012-05-11","1","Surface Water","1.7","0.001","1.6","0.03","1.31","0.31","1.04","26.9","2.7","0.58","2.6","23.6","2.6","7.9","0.004","0.1","0.9","13","3","10.4","148","14","0.035","1.4"
"Southern","SM10","2012-05-11","1","Bottom Water","1.8","0.002","1.1","<0.02","1.14","0.23","0.97","26.6","2.7","0.6","2.6","24.1","3.2","7.9","0.003","0.1","0.81","11","1","10.8","154","17","0.063","1.7"
"Southern","SM10","2012-06-22","1","Surface Water","2.5","0.003","11.5","0.03","0.71","0.34","0.49","28.4","22","1.6","2","27.1","2.4","7.6","0.023","0.045","0.32","14","8","7.3","109","4.1","0.12","0.6"
"Southern","SM10","2012-06-22","1","Bottom Water","1.9","0.003","3.7","0.03","0.73","0.35","0.51","28.4","15","1.6","2","27.1","1.7","7.6","0.022","0.045","0.33","26","4","7.4","111","4.9","0.13","0.5"
"Southern","SM10","2012-07-09","1","Surface Water","1.8","0.001","18.1","0.03","0.82","0.2","0.63","28.7","5.6","2.3","2.5","22.9","4.5","7.8","0.005","0.056","0.56","2","<1","8.9","131","17","0.017","1.6"
"Southern","SM10","2012-07-09","1","Bottom Water","2.4","0.002","15.1","0.04","0.78","0.3","0.55","28.7","15","2","2.5","22.9","4","7.8","0.005","0.053","0.43","3","1","10.6","156","17","0.069","0.6"
"Southern","SM10","2012-08-10","1","Surface Water","2.9","0.008","2.6","0.03","0.71","0.43","0.36","29.1","6.7","0.84","2","26.6","10","8.2","0.002","0.038","0.24","17","9","9.1","137","21","0.08","2.9"
"Southern","SM10","2012-08-10","1","Bottom Water","1.8","0.006","4.4","0.03","0.62","0.31","0.43","28.2","8.1","1.4","2","28.1","6.5","7.9","0.01","0.048","0.26","9","1","6.2","93","15","0.12","1.1"
"Southern","SM10","2012-09-14","1","Surface Water","3.1","0.005","7.7","0.03","0.46","0.34","0.16","29.7","14","0.5","1.5","28.1","1.7","8.3","0.006","0.022","0.096","4","4","8.2","126","15","0.043","1.8"
"Southern","SM10","2012-09-14","1","Bottom Water","3.3","0.003","13.5","0.03","0.52","0.36","0.2","29","15","0.65","1.5","28.4","0.9","8.1","0.006","0.028","0.13","36","20","7.3","111","7.3","0.041","1.6"
"Southern","SM10","2012-10-26","1","Surface Water","1","0.002","4.5","0.05","0.52","0.26","0.3","26.7","2.9","1.1","2","31.2","1.2","8.1","0.02","0.1","0.16","9","1","6.1","91","4.8","0.036","0.6"
"Southern","SM10","2012-10-26","1","Bottom Water","1.5","0.002","4.2","0.05","0.54","0.28","0.3","26.7","4.4","1.1","2","31.2","0.8","8.1","0.021","0.1","0.16","20","2","6.3","94","4.5","0.038","0.6"
"Southern","SM10","2012-11-09","1","Surface Water","1.1","0.002","4","0.04","0.47","0.26","0.28","25.1","4.4","1","1.8","32.1","0.9","7.8","0.026","0.091","0.12","2","<1","6.3","91","2.5","0.073","0.4"
"Southern","SM10","2012-11-09","1","Bottom Water","0.9","0.003","4.6","0.04","0.55","0.31","0.33","25.1","5.1","1","1.8","32.2","0.7","7.8","0.029","0.095","0.14","<1","<1","6.4","94","2.3","0.099","0.5"
"Southern","SM10","2012-12-07","1","Surface Water","1.2","0.002","6.6","0.05","0.5","0.29","0.31","20.7","8","1.3","2","32.6","0.4","7.7","0.032","0.051","0.16","29","11","6.5","88","1.7","0.1","<0.1"
"Southern","SM10","2012-12-07","1","Bottom Water","1.5","0.002","9.4","0.05","0.45","0.24","0.32","20.6","9.6","1.3","2","32.6","0.4","7.7","0.031","0.05","0.16","24","18","6.7","90","0.7","0.11","<0.1"
"Southern","SM10","2013-01-04","1","Surface Water","0.7","<0.001","2","0.04","0.32","0.21","0.17","18.1","1.1","0.61","2.1","33.3","<0.2","7.7","0.012","0.011","0.099","<1","<1","7.7","99","4.9","0.061","0.9"
"Southern","SM10","2013-01-04","1","Bottom Water","0.7","<0.001","2.3","0.05","0.18","0.08","0.17","18.1","2.3","0.61","2.1","33.3","0.3","7.7","0.012","0.01","0.092","1","1","7.7","100","4.4","0.069","0.9"
"Southern","SM10","2013-02-18","1","Surface Water","0.7","0.002","1.3","0.04","0.52","0.23","0.41","19","0.8","0.78","2.8","31.2","<0.2","7.8","0.019","0.019","0.27","2","2","7.3","94","1.8","0.12","<0.1"
"Southern","SM10","2013-02-18","1","Bottom Water","0.6","0.002","1.3","0.05","0.53","0.25","0.4","18.7","1","0.78","2.8","31.2","<0.2","7.8","0.009","0.019","0.26","<1","<1","7.7","99","3","0.12","0.3"
"Southern","SM10","2013-03-13","1","Surface Water","<0.5","0.001","1.3","0.03","0.42","0.23","0.27","20.8","1.2","0.46","3","31.2","<0.2","7.7","0.013","0.017","0.17","<1","<1","7.5","101","2.6","0.082","<0.1"
"Southern","SM10","2013-03-13","1","Bottom Water","<0.5","0.001","1.1","0.03","0.39","0.21","0.27","20.3","0.7","0.43","3","31.3","1","7.7","0.012","0.018","0.16","5","1","7.7","102","1.2","0.09","0.4"
"Southern","SM10","2013-04-25","1","Surface Water","0.8","0.004","4","0.03","0.51","0.26","0.37","22.2","2.8","0.53","2","31.2","0.4","8","0.008","0.027","0.22","4","1","6.6","91","1.5","0.12","0.9"
"Southern","SM10","2013-04-25","1","Bottom Water","0.9","0.003","4.1","0.03","0.44","0.22","0.3","22.1","4.3","0.3","2","31.4","0.7","8","0.004","0.025","0.19","5","2","7","96","3.2","0.086","0.7"
"Southern","SM10","2013-05-29","1","Surface Water","1.9","0.002","1.9","0.04","1.1","0.4","0.71","27.1","3.4","1.7","2","23","2.3","8.4","0.005","0.13","0.57","4","1","10.6","152","27","0.014","2.5"
