"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Junk Bay","JM4","2006-04-20","1","Middle Water","1.1","0.001","8.3","0.05","0.38","0.35","0.07","22","3","0.32","2.3","33.5","<0.2","7.7","0.009","0.005","0.029","96","62","7.2","101","1.5","0.04","0.3"
"Junk Bay","JM4","2006-04-20","1","Bottom Water","1.5","0.001","12.3","<0.02","0.11","0.1","0.03","22.1","9.5","0.3","2.3","33.8","<0.2","7.7","0.007","<0.002","0.011","35","18","8","112","1.8","0.021","0.2"
"Junk Bay","JM4","2006-05-18","1","Surface Water","3.3","0.001","9.2","0.02","0.15","0.13","0.04","25.3","13","0.38","2","33.1","<0.2","7.9","0.005","0.004","0.013","13","2","5.7","83","0.7","0.024","0.3"
"Junk Bay","JM4","2006-05-18","1","Middle Water","3.9","0.001","12","0.02","0.15","0.14","0.04","24.9","17","0.38","2","33.2","<0.2","8","0.005","0.003","0.01","56","23","5.7","83","1","0.023","0.5"
"Junk Bay","JM4","2006-05-18","1","Bottom Water","5.8","0.001","19.9","0.03","0.19","0.17","0.04","24.9","27","0.4","2","33.2","0.5","8","0.005","0.003","0.012","9","1","5.7","83","1.2","0.024","<0.1"
"Junk Bay","JM4","2006-06-08","1","Surface Water","1.3","0.01","3.1","0.05","0.8","0.34","0.63","26.3","1.9","2","2.5","27","1","8.1","0.026","0.1","0.36","4600","1300","4.9","71","3.3","0.17","0.9"
"Junk Bay","JM4","2006-06-08","1","Middle Water","2.5","0.002","4","0.03","0.37","0.19","0.23","25.6","7.3","1","2.5","32.5","0.4","8","0.01","0.053","0.13","630","300","4.7","69","2","0.05","0.3"
"Junk Bay","JM4","2006-06-08","1","Bottom Water","1.5","0.001","5.4","0.02","0.19","0.09","0.11","25.4","5","0.73","2.5","33.6","0.2","8.1","0.007","0.028","0.071","190","72","4.5","66","0.9","0.015","<0.1"
"Junk Bay","JM4","2006-07-05","1","Surface Water","0.5","0.004","8.4","0.03","0.51","0.31","0.28","28.3","2.2","0.22","1.6","27.5","2.9","7.9","0.009","0.024","0.18","90","53","6.4","95","13","0.08","0.9"
"Junk Bay","JM4","2006-07-05","1","Middle Water","0.8","0.007","9","0.03","0.44","0.24","0.35","26.7","1.3","0.98","1.6","29.7","1.7","7.9","0.022","0.02","0.18","510","250","6.4","94","5.3","0.15","0.8"
"Junk Bay","JM4","2006-07-05","1","Bottom Water","1","0.001","12.8","<0.02","0.23","0.09","0.15","22.7","1.4","1.3","1.6","34.2","0.3","7.9","0.015","0.007","0.13","57","12","4.1","58","0.9","0.009","0.2"
"Junk Bay","JM4","2006-08-02","1","Surface Water","1.5","0.002","9.2","<0.02","0.24","0.2","0.07","26.9","1.6","<0.05","3.5","28.8","<0.2","8.3","<0.002","0.006","0.038","18","2","7.7","114","3.7","0.025","1"
"Junk Bay","JM4","2006-08-02","1","Middle Water","1.3","0.003","9.4","<0.02","0.25","0.2","0.08","26.6","1.4","0.05","3.5","29","0.6","8.3","<0.002","0.007","0.043","87","24","7.8","115","5.7","0.033","1.1"
"Junk Bay","JM4","2006-08-02","1","Bottom Water","1.8","0.005","11.9","0.02","0.35","0.26","0.15","25.7","2.1","0.17","3.5","29.8","2.7","8.2","0.008","0.018","0.07","270","90","7.4","108","13","0.061","1.3"
"Junk Bay","JM4","2006-09-01","1","Surface Water","1.7","0.004","11","0.04","0.46","0.35","0.15","28.3","1.8","<0.05","1.9","28.6","6","8.2","0.005","0.016","0.095","32","3","8.6","130","18","0.039","2.4"
"Junk Bay","JM4","2006-09-01","1","Middle Water","1.6","0.002","12.5","0.04","0.46","0.3","0.21","24.6","2.2","0.42","1.9","32.7","4.5","8","0.011","0.015","0.14","1800","540","7.4","108","16","0.052","2.2"
"Junk Bay","JM4","2006-09-01","1","Bottom Water","1.7","0.001","16.5","0.03","0.35","0.17","0.21","23.7","1.8","1.5","1.9","34","0.6","7.9","0.024","0.004","0.18","790","260","4.3","62","2.9","0.027","0.7"
"Junk Bay","JM4","2006-10-04","1","Surface Water","1","0.004","14.4","0.03","0.32","0.28","0.16","26.6","5.2","0.83","2","32.8","<0.2","7.9","0.019","0.008","0.03","1200","320","5.4","81","1.2","0.12","0.6"
"Junk Bay","JM4","2006-10-04","1","Middle Water","0.9","0.004","14.9","0.04","0.33","0.29","0.14","26.6","6.2","0.81","2","32.9","0.2","7.9","0.019","0.007","0.029","1300","340","5.5","82","1.2","0.1","0.5"
"Junk Bay","JM4","2006-10-04","1","Bottom Water","1.9","0.004","15.3","0.03","0.32","0.29","0.13","26.5","8.1","0.78","2","32.9","0.4","7.9","0.013","0.007","0.027","660","120","5.4","81","0.9","0.093","0.5"
"Junk Bay","JM4","2006-11-01","1","Surface Water","1.6","0.003","13.1","0.02","0.29","0.22","0.15","26.7","2.8","0.69","1.5","32.9","<0.2","8","0.018","0.023","0.049","1300","450","6.2","93","2.4","0.077","0.5"
"Junk Bay","JM4","2006-11-01","1","Middle Water","1","0.004","13.7","0.03","0.42","0.35","0.15","26.7","3.4","0.64","1.5","32.9","0.3","8","0.02","0.023","0.048","1100","460","6.4","96","2.2","0.08","0.5"
"Junk Bay","JM4","2006-11-01","1","Bottom Water","1.4","0.003","15","0.02","0.4","0.34","0.13","26.6","4.2","0.65","1.5","33","0.3","8","0.014","0.021","0.038","270","88","6.5","98","2","0.068","0.5"
"Junk Bay","JM4","2006-12-01","1","Surface Water","0.8","0.001","12.1","0.02","0.23","0.15","0.13","23.6","2.1","0.74","1.7","33.1","<0.2","7.8","0.014","0.033","0.043","280","110","6.3","90","2","0.049","0.3"
"Junk Bay","JM4","2006-12-01","1","Middle Water","0.8","0.001","11.8","0.02","0.21","0.14","0.11","23.5","1.9","0.73","1.7","33.1","<0.2","7.8","0.016","0.033","0.04","270","170","6.4","92","1.6","0.041","0.2"
"Junk Bay","JM4","2006-12-01","1","Bottom Water","0.8","0.001","12.4","0.02","0.21","0.14","0.11","23.5","1.1","0.72","1.7","33.1","<0.2","7.8","0.014","0.034","0.038","150","63","6.6","94","2.3","0.039","0.4"
"Junk Bay","JM4","2007-01-02","1","Surface Water","0.6","0.001","11.1","0.03","0.22","0.15","0.11","19.5","0.6","0.43","2","33.4","0.4","7.7","0.016","0.023","0.048","690","250","6.6","88","1.9","0.043","0.8"
"Junk Bay","JM4","2007-01-02","1","Middle Water","0.9","0.001","10.5","0.03","0.21","0.14","0.1","19.4","1","0.48","2","33.5","0.2","7.7","0.019","0.021","0.045","690","390","6.9","91","1.4","0.038","0.6"
"Junk Bay","JM4","2007-01-02","1","Bottom Water","0.6","0.001","12.6","0.03","0.17","0.11","0.1","19.4","2.4","0.51","2","33.5","<0.2","7.7","0.013","0.02","0.042","310","160","6.9","92","1.7","0.033","0.7"
"Junk Bay","JM4","2007-02-01","1","Surface Water","0.7","0.002","8.5","0.04","0.37","0.28","0.14","17.1","0.8","0.69","3","33","0.6","8.3","0.02","0.013","0.072","450","250","8","101","6.1","0.052","1.4"
"Junk Bay","JM4","2007-02-01","1","Middle Water","1.6","0.002","8.2","0.03","0.31","0.23","0.13","17.1","2.2","0.7","3","33","1.1","8.3","0.019","0.012","0.067","570","230","8","101","5.7","0.049","1"
"Junk Bay","JM4","2007-02-01","1","Bottom Water","2.2","0.002","8.7","0.05","0.29","0.22","0.12","17","2.2","0.74","3","33.1","1.2","8.3","0.018","0.01","0.061","220","130","8","101","6.1","0.051","1.2"
"Junk Bay","JM4","2007-03-01","1","Surface Water","0.7","0.001","10","0.02","0.16","0.14","0.06","19.4","1.4","0.33","2","33.7","<0.2","8","0.006","<0.002","0.014","300","180","7.1","94","1.2","0.047","0.4"
"Junk Bay","JM4","2007-03-01","1","Middle Water","0.9","0.002","10.2","0.02","0.15","0.13","0.06","19.4","2.2","0.33","2","33.7","<0.2","8.1","0.006","<0.002","0.014","190","130","7.1","95","1.4","0.04","0.5"
"Junk Bay","JM4","2007-03-01","1","Bottom Water","0.8","0.002","11.4","0.03","0.14","0.13","0.06","19.4","2.6","0.33","2","33.6","<0.2","8.2","0.006","<0.002","0.01","120","61","7.2","95","1.4","0.044","0.5"
"Junk Bay","JM4","2007-04-11","1","Surface Water","1.3","0.003","8.6","0.03","0.28","0.23","0.13","21.3","2.2","0.45","2.6","33.9","<0.2","8.1","0.017","0.009","0.044","120","55","6.4","88","1","0.08","0.6"
"Junk Bay","JM4","2007-04-11","1","Middle Water","1.1","0.003","9","0.03","0.21","0.16","0.13","21.2","1.7","0.44","2.6","34","0.4","8.1","0.016","0.009","0.041","300","200","6.4","88","0.7","0.078","0.8"
"Junk Bay","JM4","2007-04-11","1","Bottom Water","1.8","0.002","9.3","<0.02","0.16","0.13","0.08","21.3","2.5","0.38","2.6","34.1","0.4","8.1","0.01","0.006","0.025","120","75","6.5","90","0.8","0.053","0.7"
"Junk Bay","JM4","2007-05-02","1","Surface Water","1.1","0.004","9.8","0.03","0.3","0.24","0.17","23.2","2.9","0.36","2","33.6","<0.2","8","0.022","0.01","0.051","240","110","5.3","75","1.7","0.11","0.6"
"Junk Bay","JM4","2007-05-02","1","Middle Water","<0.5","0.004","9.2","0.04","0.32","0.26","0.17","23.1","2.5","0.35","2","33.6","0.6","8","0.021","0.009","0.048","310","130","5.4","77","1.2","0.11","1.6"
"Junk Bay","JM4","2007-05-02","1","Bottom Water","<0.5","0.003","8.9","0.03","0.23","0.19","0.13","23","2.2","0.3","2","33.8","0.6","8","0.015","0.007","0.036","190","100","5.7","81","1.2","0.082","0.7"
"Junk Bay","JM4","2007-06-01","1","Surface Water","1.1","0.004","9.3","0.03","0.53","0.38","0.21","26.7","1.2","0.06","2.4","31.6","4.9","8.2","0.011","0.024","0.13","2000","160","6.8","101","7.9","0.054","1.4"
"Junk Bay","JM4","2007-06-01","1","Middle Water","0.6","0.003","10.1","0.03","0.26","0.18","0.12","25","1.6","0.26","2.4","33.3","2.6","8.1","0.01","0.014","0.061","390","150","4.7","69","3.8","0.048","0.8"
"Junk Bay","JM4","2007-06-01","1","Bottom Water","0.7","0.002","10.3","0.02","0.22","0.18","0.09","24.5","2.9","0.37","2.4","33.9","1.3","8.1","0.012","0.009","0.031","180","48","4.2","62","1.7","0.046","0.4"
"Junk Bay","JM4","2007-07-05","1","Surface Water","2.8","0.008","36.6","0.04","0.38","0.3","0.15","27.2","2.9","1.5","1.7","29.7","2.1","8.4","0.005","0.006","0.071","730","190","7","105","8.7","0.075","0.9"
"Junk Bay","JM4","2007-07-05","1","Middle Water","3.4","0.004","36.2","0.04","0.34","0.19","0.22","24.5","3.5","1.5","1.7","32","1.4","8.2","0.018","0.012","0.14","1200","570","4.7","68","3.1","0.071","0.2"
"Junk Bay","JM4","2007-07-05","1","Bottom Water","5","0.002","44.1","0.04","0.26","0.14","0.17","22.8","6.9","1.2","1.7","34.1","0.8","8.1","0.017","0.004","0.12","660","280","3.6","52","1.1","0.05","1.4"
"Junk Bay","JM4","2007-08-06","1","Surface Water","3.6","0.005","13.3","0.04","0.5","0.39","0.19","26.9","4.1","0.14","2.2","30.2","6.6","8.1","0.006","0.023","0.087","4200","570","6.8","102","19","0.077","2.4"
"Junk Bay","JM4","2007-08-06","1","Middle Water","3","0.004","12.9","0.03","0.42","0.35","0.13","27","3.2","0.1","2.2","30.5","5.4","8.2","0.005","0.015","0.056","1200","280","7","105","17","0.06","2.3"
"Junk Bay","JM4","2007-08-06","1","Bottom Water","1.2","0.002","16.9","0.03","0.24","0.14","0.17","23.2","4.2","0.79","2.2","33.8","3.5","7.9","0.019","0.029","0.074","1500","310","3.8","54","3.8","0.064","0.6"
"Junk Bay","JM4","2007-09-03","1","Surface Water","1.1","0.006","11.2","0.05","0.43","0.26","0.27","26.5","2.8","0.85","1.8","31.6","0.8","8.1","0.022","0.029","0.14","100","9","4.1","61","4.3","0.1","1.2"
"Junk Bay","JM4","2007-09-03","1","Middle Water","0.8","0.004","12.3","0.05","0.38","0.23","0.22","25.2","2.2","0.84","1.8","32.2","1","8.1","0.02","0.025","0.12","960","290","4.8","71","4.5","0.079","0.8"
"Junk Bay","JM4","2007-09-03","1","Bottom Water","1.5","0.001","15.2","0.03","0.21","0.09","0.14","22.7","5.6","1.2","1.8","34.1","0.8","8","0.018","0.019","0.098","210","69","3.2","45","1.4","0.022","0.7"
"Junk Bay","JM4","2007-10-03","1","Surface Water","0.6","0.005","12.8","0.06","0.23","0.17","0.14","27.8","5.8","0.9","1.8","32.6","1.4","8","0.02","0.018","0.039","2300","470","5.4","82","0.9","0.085","0.5"
"Junk Bay","JM4","2007-10-03","1","Middle Water","1","0.005","13.3","0.05","0.26","0.2","0.14","27.8","7.2","0.9","1.8","32.6","1.6","8.1","0.02","0.018","0.038","2200","540","5.7","87","1","0.088","0.2"
"Junk Bay","JM4","2007-10-03","1","Bottom Water","1.1","0.005","15.2","0.04","0.26","0.21","0.13","27.8","11","0.89","1.8","32.7","0.8","8.1","0.018","0.017","0.034","1100","520","5.6","86","1.4","0.083","0.3"
"Junk Bay","JM4","2007-11-01","1","Surface Water","0.8","0.007","7.9","0.05","0.35","0.24","0.24","25.4","4.1","0.73","1.5","32.7","0.5","8.1","0.03","0.024","0.086","2200","650","5.1","75","2.3","0.13","0.9"
"Junk Bay","JM4","2007-11-01","1","Middle Water","0.6","0.006","8","0.04","0.37","0.27","0.22","25.4","3.3","0.72","1.5","32.7","1.1","8.1","0.029","0.022","0.082","1800","800","5.3","78","2.3","0.12","0.7"
"Junk Bay","JM4","2007-11-01","1","Bottom Water","0.9","0.005","10.3","0.03","0.29","0.21","0.16","25.3","7.6","0.71","1.5","32.9","1.1","8.1","0.019","0.015","0.061","670","240","5.6","82","2","0.08","1"
"Junk Bay","JM4","2007-12-03","1","Surface Water","0.6","0.003","7.5","0.06","0.53","0.3","0.33","20.6","2.1","1.2","2.9","31.6","1.5","8","0.04","0.02","0.21","930","660","5.5","74","4.2","0.099","1.2"
"Junk Bay","JM4","2007-12-03","1","Middle Water","<0.5","0.003","8.2","0.05","0.46","0.25","0.3","20.5","2.7","1.2","2.9","31.7","1.2","8","0.035","0.016","0.19","860","530","6","81","1.4","0.091","1"
"Junk Bay","JM4","2007-12-03","1","Bottom Water","<0.5","0.002","8.6","0.04","0.39","0.19","0.28","20.4","2.9","1.2","2.9","31.8","1","8","0.028","0.014","0.19","530","330","6.3","84","1.2","0.072","1.1"
"Junk Bay","JM4","2008-01-02","1","Surface Water","0.8","0.003","5.7","0.04","0.41","0.25","0.23","18.6","0.9","0.77","2.5","31.5","0.8","8.2","0.025","0.016","0.14","110","54","7","90","3.4","0.078","0.6"
"Junk Bay","JM4","2008-01-02","1","Middle Water","0.9","0.003","6.6","0.04","0.32","0.18","0.22","18.5","2","0.78","2.5","31.6","0.3","8.2","0.021","0.014","0.13","41","10","7","90","2.7","0.074","0.9"
"Junk Bay","JM4","2008-01-02","1","Bottom Water","1.4","0.003","7.9","0.04","0.31","0.17","0.21","18.3","3.2","0.8","2.5","31.6","0.8","8.2","0.02","0.014","0.13","32","11","6.9","89","2.6","0.069","0.9"
"Junk Bay","JM4","2008-02-01","1","Surface Water","<0.5","0.001","7","0.04","0.3","0.14","0.19","15.9","2.4","1","2.3","32.2","<0.2","8.1","0.015","0.014","0.15","6","3","7.3","90","1.2","0.021","0.2"
"Junk Bay","JM4","2008-02-01","1","Middle Water","0.6","0.001","7","0.03","0.32","0.15","0.19","15.9","2","1","2.3","32.2","0.4","8.1","0.016","0.015","0.15","10","5","7.3","90","0.8","0.021","0.3"
"Junk Bay","JM4","2008-02-01","1","Bottom Water","0.6","0.001","7.3","0.03","0.32","0.15","0.19","15.9","2.3","1","2.3","32.2","0.5","8.1","0.015","0.016","0.15","9","5","7.3","90","0.6","0.022","0.5"
"Junk Bay","JM4","2008-03-27","1","Surface Water","1","0.005","8.5","0.04","0.36","0.28","0.23","19.6","1.8","0.53","3.2","32.9","0.2","8.1","0.026","0.012","0.068","110","91","6.1","81","0.6","0.15","0.7"
"Junk Bay","JM4","2008-03-27","1","Middle Water","1.2","0.005","8.3","0.04","0.28","0.23","0.16","19.8","2.2","0.44","3.2","33.4","0.3","8.1","0.017","0.008","0.045","160","80","6.7","90","1.1","0.11","1"
"Junk Bay","JM4","2008-03-27","1","Bottom Water","2","0.003","9.8","<0.02","0.18","0.16","0.08","20","2","0.35","3.2","33.6","0.5","8.2","0.009","0.002","0.018","120","76","7","94","0.6","0.063","1"
"Junk Bay","JM4","2008-04-24","1","Surface Water","1.5","0.003","9.5","<0.02","0.14","0.11","0.09","22.7","3.1","0.56","2.1","33.5","1","8.1","0.012","0.004","0.03","110","65","6.2","88","1","0.06","0.4"
"Junk Bay","JM4","2008-04-24","1","Middle Water","1.4","0.002","10.4","0.02","0.13","0.1","0.09","22.7","3.7","0.54","2.1","33.6","1.1","8.1","0.01","0.004","0.027","110","61","6.5","92","1","0.054","0.4"
"Junk Bay","JM4","2008-04-24","1","Bottom Water","2.4","0.002","13.9","0.03","0.13","0.1","0.07","22.8","9","0.55","2.1","33.6","0.4","8.1","0.01","0.004","0.023","90","38","6.5","92","0.8","0.047","0.5"
"Junk Bay","JM4","2008-05-21","1","Surface Water","0.9","0.004","6.2","0.03","0.22","0.18","0.11","24.3","2.1","0.47","2.5","33.4","<0.2","8.1","0.014","0.004","0.033","270","80","5.9","86","1.1","0.076","0.7"
"Junk Bay","JM4","2008-05-21","1","Middle Water","1.2","0.004","6.4","0.02","0.17","0.14","0.1","24.3","3","0.46","2.5","33.6","0.3","8.1","0.012","0.003","0.028","340","140","6.1","89","0.9","0.068","0.4"
"Junk Bay","JM4","2008-05-21","1","Bottom Water","1.3","0.003","6.9","0.02","0.18","0.16","0.08","24.3","4.3","0.44","2.5","33.6","0.2","8.1","0.011","0.002","0.017","200","90","6.2","90","0.7","0.056","0.5"
"Junk Bay","JM4","2008-06-12","1","Surface Water","3.2","0.01","8.4","0.04","0.66","0.36","0.36","26.9","4","0.27","2.2","27.1","11","8.6","0.003","0.063","0.24","550","91","6.5","95","36","0.056","2.7"
"Junk Bay","JM4","2008-06-12","1","Middle Water","0.6","0.003","9.8","<0.02","0.24","0.12","0.15","25.3","3.4","0.84","2.2","33.6","1.6","8.3","0.01","0.063","0.057","62","28","4.7","70","3","0.034","0.7"
"Junk Bay","JM4","2008-06-12","1","Bottom Water","0.8","0.003","10.8","<0.02","0.21","0.12","0.12","25.3","4","0.84","2.2","33.7","0.7","8.3","0.011","0.057","0.033","83","29","4.6","68","0.8","0.032","0.5"
"Junk Bay","JM4","2008-07-03","1","Surface Water","1.3","0.003","21.6","0.05","0.45","0.19","0.32","25.6","2.5","1.9","2","29.9","2.5","8","0.021","0.038","0.22","1000","360","4.6","67","5","0.065","1.4"
"Junk Bay","JM4","2008-07-03","1","Middle Water","0.9","0.001","25","0.03","0.25","0.09","0.19","23.7","3.8","1.3","2","33.5","0.6","8","0.015","0.019","0.14","500","200","3.6","52","2.2","0.028","0.8"
"Junk Bay","JM4","2008-07-03","1","Bottom Water","0.8","0.001","24.3","0.04","0.19","0.08","0.13","23.5","6.2","1.1","2","33.9","<0.2","8","0.014","0.006","0.1","130","54","3.6","52","1.3","0.025","0.8"
"Junk Bay","JM4","2008-08-15","1","Surface Water","2.1","0.009","7.1","0.03","0.41","0.28","0.21","27.3","3.5","0.83","2","30.6","5","8.3","0.007","0.029","0.1","760","290","6.9","104","15","0.084","2"
"Junk Bay","JM4","2008-08-15","1","Middle Water","2.3","0.01","14.8","0.02","0.45","0.31","0.25","26.8","3.8","0.98","2","30.7","5.1","8.3","0.018","0.032","0.11","400","130","6.4","95","15","0.11","1.7"
"Junk Bay","JM4","2008-08-15","1","Bottom Water","1.4","0.002","12.7","<0.02","0.21","0.11","0.13","23.5","5","0.97","2","33.6","0.5","8.2","0.017","0.022","0.08","82","21","4.2","60","1.3","0.029","0.3"
"Junk Bay","JM4","2008-09-25","1","Surface Water","1.8","0.002","14.3","0.04","0.35","0.23","0.16","27","9.4","1.3","2.4","31.8","0.8","8.1","0.019","0.015","0.1","280","85","4.5","68","0.4","0.042","1.7"
"Junk Bay","JM4","2008-09-25","1","Middle Water","3.2","0.002","18.6","0.04","0.39","0.28","0.15","27","16","1.3","2.4","31.9","1","8.1","0.018","0.014","0.097","320","90","4.6","70","0.6","0.041","1.6"
"Junk Bay","JM4","2008-09-25","1","Bottom Water","2.2","0.003","17","0.04","0.4","0.29","0.16","26.9","13","1.3","2.4","31.9","1","8.1","0.018","0.012","0.094","280","79","4.6","70","0.5","0.056","1.6"
"Junk Bay","JM4","2008-10-13","1","Surface Water","1.9","0.002","4.3","0.02","0.19","0.15","0.06","26.9","6.1","0.48","2.6","32.6","0.3","8.2","0.009","0.013","0.023","10","2","6.2","94","2.6","0.022","0.4"
"Junk Bay","JM4","2008-10-13","1","Middle Water","2","0.002","4.8","0.02","0.18","0.14","0.06","26.9","6.8","0.48","2.6","32.6","<0.2","8.2","0.009","0.013","0.023","9","3","6.3","95","2.6","0.019","0.4"
"Junk Bay","JM4","2008-10-13","1","Bottom Water","1.9","0.001","5.5","0.02","0.23","0.2","0.04","26.9","6.5","0.44","2.6","32.6","0.3","8.2","0.009","0.012","0.022","12","2","6.3","95","2.5","0.01","0.3"
"Junk Bay","JM4","2008-11-06","1","Surface Water","0.9","0.006","2.8","0.04","0.26","0.18","0.18","26.7","3.1","0.58","2.6","32","0.3","8.1","0.023","0.013","0.066","990","220","5.4","81","0.4","0.1","0.4"
"Junk Bay","JM4","2008-11-06","1","Middle Water","1.2","0.005","3.5","0.03","0.22","0.16","0.14","26.4","5","0.54","2.6","32.2","<0.2","8.1","0.018","0.011","0.05","1300","480","5.5","83","0.2","0.08","0.3"
"Junk Bay","JM4","2008-11-06","1","Bottom Water","1","0.004","5.3","0.03","0.2","0.15","0.11","26.4","6.5","0.48","2.6","32.3","0.4","8.1","0.014","0.009","0.037","720","190","5.8","87","0.4","0.066","0.4"
"Junk Bay","JM4","2008-12-01","1","Surface Water","0.7","0.003","2","0.04","0.39","0.24","0.21","22","3","0.83","3.1","32.7","0.5","8.3","0.024","0.056","0.098","810","280","6.1","84","2.6","0.052","0.5"
"Junk Bay","JM4","2008-12-01","1","Middle Water","1.1","0.002","3.2","0.03","0.32","0.19","0.16","21.9","4.5","0.78","3.1","32.8","0.5","8.3","0.019","0.054","0.073","530","230","6.3","88","2.2","0.033","0.3"
"Junk Bay","JM4","2008-12-01","1","Bottom Water","1.1","0.003","5.1","0.03","0.29","0.19","0.14","21.9","6.7","0.75","3.1","32.9","0.4","8.3","0.015","0.048","0.052","270","90","6.5","90","1.4","0.044","0.2"
"Junk Bay","JM4","2009-01-02","1","Surface Water","0.8","0.002","2.5","0.03","0.29","0.2","0.16","19","3.3","0.71","2.8","33.2","0.6","8","0.021","0.021","0.073","400","220","6.6","86","1.2","0.066","0.3"
"Junk Bay","JM4","2009-01-02","1","Middle Water","0.7","0.002","2.4","0.03","0.24","0.17","0.13","18.9","2.5","0.71","2.8","33.2","0.5","8","0.019","0.02","0.048","260","180","6.7","88","1.1","0.057","0.2"
"Junk Bay","JM4","2009-01-02","1","Bottom Water","1","0.001","3.8","0.03","0.21","0.13","0.11","18.8","5.9","0.72","2.8","33.3","1.3","8","0.015","0.019","0.056","120","87","7","91","0.9","0.03","0.4"
"Junk Bay","JM4","2009-02-02","1","Surface Water","1.1","0.002","1.4","0.04","0.38","0.27","0.2","16.9","1.7","0.85","3.5","33.1","0.6","7.9","0.022","0.019","0.094","81","52","5.6","71","1.5","0.091","0.6"
"Junk Bay","JM4","2009-02-02","1","Middle Water","1.3","0.002","1.6","0.03","0.32","0.22","0.17","17","2.2","0.77","3.5","33.1","0.4","8","0.018","0.016","0.08","110","81","5.7","72","1.6","0.069","0.5"
"Junk Bay","JM4","2009-02-02","1","Bottom Water","1.4","0.001","2.9","0.02","0.23","0.16","0.11","17.2","3.7","0.62","3.5","33.1","0.6","8","0.012","0.011","0.056","31","21","5.1","65","1.4","0.044","0.4"
"Junk Bay","JM4","2009-03-09","1","Surface Water","1","0.001","9.3","0.03","0.19","0.14","0.09","19.2","2.9","0.54","1.8","33.3","0.3","7.9","0.014","0.007","0.038","130","86","6.5","86","0.7","0.042","0.6"
"Junk Bay","JM4","2009-03-09","1","Middle Water","0.8","0.001","9.5","0.02","0.19","0.15","0.08","19.2","2.7","0.52","1.8","33.3","0.8","7.9","0.013","0.007","0.036","320","210","6.7","88","0.4","0.039","0.3"
"Junk Bay","JM4","2009-03-09","1","Bottom Water","1","0.001","9.4","0.02","0.2","0.16","0.08","19.2","4","0.52","1.8","33.3","<0.2","7.9","0.013","0.006","0.035","260","140","6.7","89","0.7","0.038","0.5"
"Junk Bay","JM4","2009-04-01","1","Surface Water","0.9","0.001","1.7","<0.02","0.19","0.16","0.05","20.9","2.1","0.41","3.3","33.8","<0.2","8","0.008","0.005","0.025","8","4","5.4","74","1.4","0.019","0.2"
"Junk Bay","JM4","2009-04-01","1","Middle Water","1","0.001","2.1","0.02","0.17","0.14","0.04","20.9","2.5","0.41","3.3","33.8","<0.2","8","0.008","0.005","0.023","13","9","5.1","70","1.4","0.016","0.2"
"Junk Bay","JM4","2009-04-01","1","Bottom Water","2","0.001","7.1","0.03","0.17","0.14","0.06","20.8","8.7","0.42","3.3","33.8","0.4","8","0.009","0.005","0.026","55","38","5","68","0.5","0.027","<0.1"
"Junk Bay","JM4","2009-05-04","1","Surface Water","1.9","0.001","2.5","<0.02","0.19","0.15","0.06","22.7","3.5","0.37","3","33.6","1.7","7.9","0.009","0.003","0.034","74","25","4.6","65","4","0.026","<0.1"
"Junk Bay","JM4","2009-05-04","1","Middle Water","2.8","0.001","2.6","<0.02","0.2","0.16","0.06","22.6","4.3","0.37","3","33.6","1.7","7.9","0.009","0.003","0.032","97","50","5","70","3.4","0.028","<0.1"
"Junk Bay","JM4","2009-05-04","1","Bottom Water","2.1","0.001","2.7","0.02","0.13","0.1","0.06","22.6","4","0.38","3","33.6","1.8","7.9","0.009","0.003","0.029","100","87","5.3","74","3.1","0.027","<0.1"
"Junk Bay","JM4","2009-06-08","1","Surface Water","1.8","0.002","1.1","<0.02","0.21","0.12","0.12","27.2","2.2","0.08","3.5","31.8","1.8","8","0.006","<0.002","0.084","83","30","5","75","4.5","0.032","1.2"
"Junk Bay","JM4","2009-06-08","1","Middle Water","1.8","0.002","2.1","<0.02","0.18","0.1","0.13","26.8","2.5","0.09","3.5","31.9","1.7","8","0.006","0.002","0.081","120","31","5.2","78","5","0.049","1.5"
"Junk Bay","JM4","2009-06-08","1","Bottom Water","3.7","0.002","7","0.03","0.18","0.12","0.12","26.6","13","0.29","3.5","32.5","2.5","7.9","0.008","<0.002","0.057","340","130","5","75","2.9","0.06","0.9"
"Junk Bay","JM4","2009-07-03","1","Surface Water","3.4","0.003","1.9","0.04","0.63","0.25","0.45","27.8","4","2","2.2","26.1","6.8","7.9","0.011","0.12","0.26","1100","180","6.3","93","34","0.068","2.5"
