"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Mirs Bay","MM7","2002-02-27","1","Surface Water","<0.5","0.001","5","<0.02","0.11","0.1","0.03","20.2","<0.5","0.45","3","32.6","<0.2","8.3","0.008","<0.002","0.005","2","1","8.1","108","1.7","0.026","0.9"
"Mirs Bay","MM7","2002-02-27","1","Middle Water","<0.5","0.002","4.9","<0.02","0.11","0.11","0.03","19.5","<0.5","0.45","3","32.5","<0.2","8.3","0.013","<0.002","<0.002","<1","<1","8","106","1.3","0.028","0.6"
"Mirs Bay","MM7","2002-02-27","1","Bottom Water","<0.5","0.001","5.9","<0.02","0.06","0.06","0.03","18.5","2.3","0.46","3","32.6","<0.2","8.2","0.016","<0.002","<0.002","1","1","7.5","97","1.1","0.027","0.4"
"Mirs Bay","MM7","2002-03-13","1","Surface Water","<0.5","0.001","4.9","<0.02","0.07","0.07","0.02","20.5","0.8","0.33","4.5","32.7","<0.2","8.1","0.006","<0.002","<0.002","<1","<1","6.8","91","0.7","0.012","0.7"
"Mirs Bay","MM7","2002-03-13","1","Middle Water","<0.5","0.001","5.2","<0.02","0.14","0.14","0.02","19.6","1","0.48","4.5","32.7","0.5","8.1","0.007","<0.002","<0.002","<1","<1","7.7","102","2.3","0.017","1"
"Mirs Bay","MM7","2002-03-13","1","Bottom Water","0.6","0.001","7.3","<0.02","0.12","0.11","0.03","19.3","3","0.71","4.5","33.3","0.6","8","0.002","0.004","0.005","<1","<1","7.1","94","3.5","0.019","0.7"
"Mirs Bay","MM7","2002-04-11","1","Surface Water","<0.5","0.003","4.9","<0.02","0.13","0.12","0.06","23.5","0.7","0.65","5.5","32.6","<0.2","8.2","0.003","0.003","0.006","5","2","6.1","87","2.5","0.046","0.7"
"Mirs Bay","MM7","2002-04-11","1","Middle Water","<0.5","0.003","4.9","<0.02","0.15","0.14","0.06","23.6","0.7","0.71","5.5","32.9","0.3","8.2","0.009","<0.002","0.009","1","1","6.3","90","1.9","0.053","0.7"
"Mirs Bay","MM7","2002-04-11","1","Bottom Water","<0.5","0.003","4.8","<0.02","0.14","0.13","0.06","23.6","1","0.66","5.5","32.9","<0.2","8.2","0.016","<0.002","0.003","4","<1","7.1","102","2.3","0.054","0.7"
"Mirs Bay","MM7","2002-05-09","1","Surface Water","<0.5","0.003","5.1","<0.02","0.14","0.13","0.04","27.1","1.4","0.45","2.5","33.5","1.1","8.2","0.014","<0.002","0.005","<1","<1","5.7","87","4.6","0.037","1"
"Mirs Bay","MM7","2002-05-09","1","Middle Water","1","0.003","5.2","<0.02","0.16","0.16","0.05","27","2.3","0.54","2.5","33.5","1","8.2","0.014","<0.002","0.002","<1","<1","5.8","87","4.7","0.048","1.1"
"Mirs Bay","MM7","2002-05-09","1","Bottom Water","0.6","0.005","6.3","<0.02","0.18","0.18","0.1","25.8","1.5","1.7","2.5","33.6","0.5","8","0.019","<0.002","<0.002","5","<1","5.1","76","1.2","0.1","0.6"
"Mirs Bay","MM7","2002-06-21","1","Surface Water","0.6","0.001","5.3","<0.02","0.09","0.09","0.02","29.9","0.6","0.16","3.5","32.7","<0.2","8","0.007","<0.002","0.002","<1","<1","5.9","94","1.8","0.013","1.2"
"Mirs Bay","MM7","2002-06-21","1","Middle Water","0.7","0.001","5.4","<0.02","0.14","0.13","0.02","29.2","0.9","0.34","3.5","33","<0.2","8.1","0.006","<0.002","0.004","<1","<1","6.5","103","2.8","0.014","1.4"
"Mirs Bay","MM7","2002-06-21","1","Bottom Water","1.6","0.002","7.7","0.04","0.19","0.15","0.07","26.8","5.3","0.92","3.5","33.6","1.9","8.1","0.004","0.019","0.018","<1","<1","5.2","79","5.9","0.032","1.4"
"Mirs Bay","MM7","2002-07-11","1","Surface Water","0.8","0.001","5.4","<0.02","0.09","0.09","0.02","30.2","1","0.2","3","32.5","<0.2","8","0.006","<0.002","<0.002","<1","<1","6.2","99","2.5","0.012","1.8"
"Mirs Bay","MM7","2002-07-11","1","Middle Water","0.7","0.001","5.6","<0.02","0.09","0.09","0.02","29.6","1","0.22","3","32.6","<0.2","8","0.007","<0.002","0.002","<1","<1","6.9","109","4.1","0.011","1.9"
"Mirs Bay","MM7","2002-07-11","1","Bottom Water","0.7","0.001","5.8","<0.02","0.09","0.08","0.02","28.9","1.1","0.23","3","32.8","0.5","8","0.004","<0.002","0.004","1","<1","7.2","112","3.1","0.017","1.8"
"Mirs Bay","MM7","2002-08-08","1","Surface Water","0.6","0.002","5.4","<0.02","0.11","0.1","0.04","27.9","1","0.5","5.5","30.7","0.7","8.1","0.002","0.004","0.009","3","<1","5.8","88","2.5","0.022","1.1"
"Mirs Bay","MM7","2002-08-08","1","Middle Water","<0.5","0.004","5.7","<0.02","0.22","0.18","0.1","27.7","0.6","0.97","5.5","30.9","0.3","8.1","0.004","0.013","0.028","9","1","6.2","94","1.2","0.055","0.7"
"Mirs Bay","MM7","2002-08-08","1","Bottom Water","<0.5","0.003","5.4","<0.02","0.15","0.13","0.06","26.9","1","0.62","5.5","31.6","1.2","8.1","0.007","0.006","0.016","5","1","5","75","1.3","0.042","0.7"
"Mirs Bay","MM7","2002-09-27","1","Surface Water","2.2","0.002","2.3","0.02","0.22","0.2","0.03","26.7","12","0.91","2.5","28.9","1.1","8.6","0.004","0.007","0.01","13","<1","5.2","77","2.3","0.012","1.2"
"Mirs Bay","MM7","2002-09-27","1","Middle Water","3.8","0.008","2.5","0.03","0.26","0.2","0.12","26.5","28","1.1","2.5","30","<0.2","8.5","0.006","0.028","0.034","<1","<1","5.1","75","1","0.054","0.6"
"Mirs Bay","MM7","2002-09-27","1","Bottom Water","<0.5","0.012","2.5","0.03","0.41","0.22","0.28","26.5","1","1.5","2.5","30.7","<0.2","8.5","0.016","0.097","0.088","<1","<1","4.1","60","0.9","0.092","0.5"
"Mirs Bay","MM7","2002-10-16","1","Surface Water","0.6","0.001","5.6","<0.02","0.11","0.11","0.01","27.4","1.2","0.11","4.5","31.2","<0.2","8.3","0.003","<0.002","<0.002","<1","<1","6.6","100","1.3","0.005","1.1"
"Mirs Bay","MM7","2002-10-16","1","Middle Water","0.6","0.001","5.8","<0.02","0.11","0.11","0.01","27.3","1.3","0.06","4.5","31.2","0.5","8.3","0.004","<0.002","<0.002","<1","<1","7.2","108","1.3","<0.005","1.3"
"Mirs Bay","MM7","2002-10-16","1","Bottom Water","1","0.002","6.3","<0.02","0.16","0.16","0.03","27","2","0.1","4.5","31.5","1.7","8.3","0.003","<0.002","<0.002","<1","<1","6.3","94","6","0.027","1.2"
"Mirs Bay","MM7","2002-11-14","1","Surface Water","<0.5","0.001","12.3","<0.02","0.19","0.19","0.01","23.8","<0.5","0.24","8","32.7","<0.2","8.2","0.008","<0.002","<0.002","<1","<1","8.1","116","0.8","<0.005","0.9"
"Mirs Bay","MM7","2002-11-14","1","Middle Water","<0.5","0.001","11.2","<0.02","0.09","0.09","0.01","23.4","<0.5","0.31","8","32.8","<0.2","8.2","0.008","<0.002","<0.002","<1","<1","8.1","115","0.8","0.006","0.8"
"Mirs Bay","MM7","2002-11-14","1","Bottom Water","0.6","0.001","11.6","0.04","0.11","0.11","0.03","23","1","0.33","8","32.9","<0.2","8.2","0.008","<0.002","<0.002","<1","<1","7.5","106","2.9","0.021","1.1"
"Mirs Bay","MM7","2002-12-05","1","Surface Water","0.8","0.003","11.2","<0.02","0.14","0.12","0.08","21.9","1.8","0.58","2","33.2","3","8.2","0.006","0.005","0.013","<1","<1","7.6","105","1.6","0.057","1.6"
"Mirs Bay","MM7","2002-12-05","1","Middle Water","0.6","0.003","11.9","0.03","0.16","0.12","0.11","20.7","2.4","0.68","2","33.4","0.9","8.1","0.009","0.016","0.02","<1","<1","7.8","106","1.1","0.07","0.9"
"Mirs Bay","MM7","2002-12-05","1","Bottom Water","0.9","0.003","14","0.04","0.17","0.14","0.09","20.7","4.3","0.61","2","33.5","0.7","8.2","0.009","0.014","0.013","1","1","7.1","96","0.7","0.058","0.6"
"Mirs Bay","MM7","2003-01-09","1","Surface Water","<0.5","0.001","6.5","0.02","0.15","0.15","0.03","16.7","1.4","0.24","3.5","33","<0.2","8","0.006","<0.002","<0.002","<1","<1","6.5","81","0.9","0.026","0.9"
"Mirs Bay","MM7","2003-01-09","1","Middle Water","0.6","0.001","6.3","<0.02","0.13","0.13","0.02","16.4","1.8","0.19","3.5","33.1","<0.2","8","0.006","<0.002","<0.002","<1","<1","6.7","84","1.1","0.018","0.9"
"Mirs Bay","MM7","2003-01-09","1","Bottom Water","<0.5","0.001","7.5","0.02","0.1","0.1","0.02","16.4","1.9","0.2","3.5","33.1","<0.2","8","0.006","<0.002","<0.002","<1","<1","6.9","86","1.3","0.011","0.6"
"Mirs Bay","MM7","2003-02-24","1","Surface Water","<0.5","0.001","5.1","<0.02","0.06","0.05","0.02","19.8","<0.5","0.36","6","32.5","<0.2","8.3","0.004","0.002","0.004","<1","<1","6.3","84","1.2","0.016","0.8"
"Mirs Bay","MM7","2003-02-24","1","Middle Water","<0.5","0.001","5","<0.02","0.1","0.1","0.02","18.5","<0.5","0.41","6","32.5","<0.2","8.4","0.004","<0.002","0.002","<1","<1","6.6","85","1.4","0.012","1.2"
"Mirs Bay","MM7","2003-02-24","1","Bottom Water","0.8","0.001","5.5","<0.02","0.14","0.14","0.02","17.8","1.7","0.51","6","32.5","<0.2","8.3","0.004","<0.002","<0.002","1","<1","7","90","2.1","0.013","0.5"
"Mirs Bay","MM7","2003-03-17","1","Surface Water","<0.5","0.001","5.2","<0.02","0.09","0.09","0.01","19.7","0.6","0.26","5","32.7","<0.2","8.4","0.004","<0.002","<0.002","<1","<1","4.5","60","1","<0.005","1"
"Mirs Bay","MM7","2003-03-17","1","Middle Water","0.7","0.001","5.4","<0.02","0.16","0.16","0.01","18.8","0.7","0.27","5","32.7","<0.2","8.4","0.005","<0.002","<0.002","<1","<1","5","65","2.1","0.007","1.5"
"Mirs Bay","MM7","2003-03-17","1","Bottom Water","1","0.002","5.8","<0.02","0.16","0.16","0.03","18.5","2","0.44","5","33.1","<0.2","8.4","0.006","0.002","0.002","<1","<1","5.2","67","2.3","0.03","1"
"Mirs Bay","MM7","2003-04-28","1","Surface Water","0.7","0.001","6","<0.02","0.1","0.1","0.01","25.3","1","<0.05","2.7","33.4","<0.2","8.6","0.004","<0.002","<0.002","<1","<1","7.3","108","1.5","<0.005","1.7"
"Mirs Bay","MM7","2003-04-28","1","Middle Water","1","0.001","6.1","<0.02","0.11","0.11","0.01","24.4","1.8","0.08","2.7","33.4","<0.2","8.6","0.005","<0.002","<0.002","<1","<1","7.3","106","2.4","<0.005","1.8"
"Mirs Bay","MM7","2003-04-28","1","Bottom Water","1","0.001","6.1","<0.02","0.11","0.11","0.01","23.5","1.3","0.1","2.7","33.4","<0.2","8.5","0.005","<0.002","<0.002","1","1","7.2","102","3","<0.005","1.8"
"Mirs Bay","MM7","2003-05-14","1","Surface Water","0.7","0.002","5.2","<0.02","0.14","0.14","0.03","27.6","1.1","0.06","4.5","30","<0.2","8.2","<0.002","<0.002","<0.002","<1","<1","6.4","96","0.7","0.025","3.3"
"Mirs Bay","MM7","2003-05-14","1","Middle Water","0.8","0.005","5.1","0.03","0.25","0.25","0.09","25.8","1.2","0.34","4.5","31.3","0.2","8.2","0.004","<0.002","<0.002","<1","<1","6.9","101","1.6","0.084","3.3"
"Mirs Bay","MM7","2003-05-14","1","Bottom Water","<0.5","0.005","5.5","0.03","0.28","0.25","0.17","24.4","1","2.1","4.5","33.1","0.3","7.9","0.024","0.015","0.012","<1","<1","4.3","62","0.8","0.14","2.9"
"Mirs Bay","MM7","2003-06-13","1","Surface Water","0.6","0.001","3.8","<0.02","0.22","0.16","0.07","26.8","1.2","0.66","2.8","32","0.7","8.2","0.008","0.044","0.014","1","<1","4.8","71","5","0.016","0.6"
"Mirs Bay","MM7","2003-06-13","1","Middle Water","<0.5","0.001","3.8","0.02","0.28","0.14","0.15","26.8","1.6","1.1","2.8","32.9","<0.2","8.2","0.019","0.11","0.031","2","<1","4.4","66","1.4","<0.005","0.7"
"Mirs Bay","MM7","2003-06-13","1","Bottom Water","0.6","0.001","4.1","0.03","0.28","0.1","0.19","26.5","3.4","1.9","2.8","33.4","<0.2","8.1","0.029","0.15","0.034","4","1","3.3","50","0.7","0.006","0.5"
"Mirs Bay","MM7","2003-07-10","1","Surface Water","0.8","0.001","0.8","<0.02","0.18","0.18","0.01","29.4","1.4","0.09","4","32.6","<0.2","8.4","0.006","<0.002","<0.002","<1","<1","6.9","108","2","0.009","1.7"
"Mirs Bay","MM7","2003-07-10","1","Middle Water","0.7","0.001","0.9","0.05","0.2","0.19","0.01","25.4","1.5","0.38","4","34.2","<0.2","8.3","0.006","<0.002","0.003","<1","<1","5.8","85","2.7","0.005","1.2"
"Mirs Bay","MM7","2003-07-10","1","Bottom Water","5.4","0.003","2.7","0.2","0.83","0.7","0.19","22.7","37","2","4","35","27","8.2","0.037","0.03","0.1","<1","<1","3.6","51","10","0.062","1"
"Mirs Bay","MM7","2003-08-07","1","Surface Water","0.6","0.001","4.3","<0.02","0.14","0.14","0.01","29.2","1.8","0.21","3.1","31.7","0.8","8.4","0.004","<0.002","<0.002","3","<1","4.4","69","4.1","0.007","1.4"
"Mirs Bay","MM7","2003-08-07","1","Middle Water","1","0.001","5","<0.02","0.14","0.12","0.03","26.3","3.2","0.45","3.1","34.2","1.8","8.1","0.007","0.015","0.006","2","<1","4.7","71","12","0.006","1.4"
"Mirs Bay","MM7","2003-08-07","1","Bottom Water","<0.5","0.001","5.2","0.03","0.23","0.08","0.15","25.6","2.5","1.5","3.1","34.7","1.2","8","0.02","0.036","0.11","<1","<1","2.3","34","5.1","<0.005","0.6"
"Mirs Bay","MM7","2003-09-08","1","Surface Water","1.3","0.001","7.8","0.02","0.16","0.15","0.02","28.3","3.1","0.57","3.2","32","2.7","8.3","0.003","<0.002","0.003","<1","<1","5.7","87","5.9","0.01","1.5"
"Mirs Bay","MM7","2003-09-08","1","Middle Water","1.4","0.001","7.8","0.02","0.17","0.16","0.02","28.2","3","0.54","3.2","31.9","2.6","8.3","0.003","<0.002","0.01","1","<1","6.5","100","6.1","0.008","1.4"
"Mirs Bay","MM7","2003-09-08","1","Bottom Water","0.8","0.001","8.2","0.02","0.11","0.1","0.01","27.8","3.2","0.55","3.2","32.3","2.2","8.2","0.003","<0.002","0.003","4","1","4.3","65","4.9","0.007","0.5"
"Mirs Bay","MM7","2003-10-09","1","Surface Water","<0.5","0.001","6.2","<0.02","0.13","0.13","0.02","28.5","0.6","0.62","6.5","32.1","<0.2","8.2","0.005","<0.002","<0.002","<1","<1","5.8","89","0.8","0.018","0.6"
"Mirs Bay","MM7","2003-10-09","1","Middle Water","<0.5","0.002","6.4","<0.02","0.13","0.13","0.02","28.3","0.8","0.64","6.5","32.1","<0.2","8.2","0.005","<0.002","0.002","<1","<1","5.7","88","1.2","0.02","0.7"
"Mirs Bay","MM7","2003-10-09","1","Bottom Water","<0.5","0.002","6.9","<0.02","0.11","0.1","0.04","27.9","0.9","0.79","6.5","32.4","<0.2","8.2","0.007","0.006","0.005","<1","<1","4.7","72","1.4","0.03","0.7"
"Mirs Bay","MM7","2003-11-05","1","Surface Water","0.6","0.001","6.9","<0.02","0.08","0.08","0.02","26.1","1.4","0.25","4.8","32.7","<0.2","8.2","0.006","<0.002","<0.002","<1","<1","5.1","76","1.4","0.013","0.6"
"Mirs Bay","MM7","2003-11-05","1","Middle Water","0.6","0.001","6.8","<0.02","0.09","0.09","0.02","25.8","1.2","0.25","4.8","32.8","<0.2","8.2","0.006","<0.002","<0.002","<1","<1","6","88","1.9","0.019","0.7"
"Mirs Bay","MM7","2003-11-05","1","Bottom Water","0.5","0.003","7.8","0.02","0.12","0.11","0.06","25.8","2.1","0.7","4.8","32.9","<0.2","8.1","0.008","0.002","0.005","<1","<1","5.7","85","2.5","0.048","0.4"
"Mirs Bay","MM7","2003-12-11","1","Surface Water","0.6","0.001","7.4","0.02","0.11","0.11","0.02","20.8","2","0.52","3.3","33.4","<0.2","8.3","0.007","<0.002","<0.002","<1","<1","6.1","83","3.1","0.013","0.9"
"Mirs Bay","MM7","2003-12-11","1","Middle Water","0.6","0.001","7.7","0.02","0.14","0.14","0.02","20.8","2.4","0.52","3.3","33.4","<0.2","8.3","0.007","<0.002","<0.002","<1","<1","6.7","92","3.1","0.012","0.9"
"Mirs Bay","MM7","2003-12-11","1","Bottom Water","0.7","0.001","7.7","0.02","0.14","0.14","0.02","20.7","2.6","0.52","3.3","33.4","<0.2","8.3","0.007","<0.002","<0.002","<1","<1","6.9","94","3","0.016","0.9"
"Mirs Bay","MM7","2004-01-05","1","Surface Water","1.7","0.001","6.9","0.03","0.15","0.15","0.03","18.8","8.6","0.19","3.8","33.6","0.8","8.3","0.007","0.002","<0.002","<1","<1","7","92","1.2","0.023","0.8"
"Mirs Bay","MM7","2004-01-05","1","Middle Water","0.8","0.002","7.2","<0.02","0.11","0.11","0.03","18.5","2.4","0.17","3.8","33.6","<0.2","8.3","0.007","0.002","<0.002","<1","<1","7.6","99","1.4","0.03","0.6"
"Mirs Bay","MM7","2004-01-05","1","Bottom Water","1.1","0.002","7.9","0.02","0.14","0.14","0.05","18.3","5.7","0.33","3.8","33.6","1.1","8.3","0.007","0.002","0.002","<1","<1","7.9","103","1.4","0.044","0.7"
"Mirs Bay","MM7","2004-02-02","1","Surface Water","0.8","0.001","7.8","<0.02","0.14","0.14","0.03","15.9","2","<0.05","2.4","33.5","<0.2","8.1","0.008","<0.002","<0.002","<1","<1","7.7","96","2.8","0.022","1.2"
"Mirs Bay","MM7","2004-02-02","1","Middle Water","0.9","0.001","7.7","<0.02","0.15","0.15","0.02","15.4","2.7","<0.05","2.4","33.5","<0.2","8.1","0.008","<0.002","<0.002","<1","<1","8.5","105","4.9","0.018","1.2"
"Mirs Bay","MM7","2004-02-02","1","Bottom Water","1","0.001","7.9","0.04","0.19","0.19","0.03","15.2","3.1","<0.05","2.4","33.5","<0.2","8.1","0.008","<0.002","<0.002","<1","<1","8.1","99","6","0.028","1.6"
"Mirs Bay","MM7","2004-03-05","1","Surface Water","0.9","0.001","5","0.02","0.13","0.13","0.02","18.7","3.4","0.09","2.5","33.4","4.4","8.2","0.008","<0.002","<0.002","2","<1","7.6","113","2.4","0.016","1.9"
"Mirs Bay","MM7","2004-03-05","1","Middle Water","1","0.001","5","0.02","0.12","0.12","0.04","18.3","2.3","0.15","2.5","33.6","4.4","8.1","0.008","<0.002","<0.002","2","<1","7.7","107","2.5","0.032","1.1"
"Mirs Bay","MM7","2004-03-05","1","Bottom Water","<0.5","0.001","4.7","0.02","0.11","0.1","0.03","18.2","1.2","0.19","2.5","33.7","1.4","8.1","0.009","<0.002","0.005","<1","<1","7.7","88","2.2","0.027","0.8"
"Mirs Bay","MM7","2004-04-15","1","Surface Water","0.6","0.002","6.6","<0.02","0.12","0.12","0.03","22.6","1.5","0.1","4.7","32.4","0.2","8.3","0.007","<0.002","<0.002","10","4","7.1","100","2.8","0.027","1.1"
"Mirs Bay","MM7","2004-04-15","1","Middle Water","0.8","0.002","6.8","0.02","0.15","0.14","0.03","22","1.5","0.11","4.7","33.3","0.4","8.3","0.009","<0.002","0.003","2","2","8","111","3","0.026","1"
"Mirs Bay","MM7","2004-04-15","1","Bottom Water","1.2","0.001","6.6","0.02","0.15","0.15","0.03","20.8","2.3","0.2","4.7","33.5","1.3","8.2","0.009","0.002","0.002","<1","<1","7.6","103","8.6","0.025","1.2"
"Mirs Bay","MM7","2004-05-07","1","Surface Water","0.6","0.001","6.5","<0.02","0.1","0.1","0.02","24.8","1.3","0.21","2.5","33.4","0.4","8.2","0.007","<0.002","<0.002","<1","<1","5.6","82","2.8","0.018","0.7"
"Mirs Bay","MM7","2004-05-07","1","Middle Water","0.5","0.003","8.1","<0.02","0.12","0.11","0.07","24","2.1","0.93","2.5","33.3","0.7","8.1","0.008","0.004","0.006","1","1","6.1","88","1.9","0.057","0.3"
"Mirs Bay","MM7","2004-05-07","1","Bottom Water","0.8","0.003","9.4","<0.02","0.19","0.17","0.09","22.6","4.5","1.4","2.5","33.7","0.2","8","0.011","0.007","0.008","<1","<1","4.8","68","1.5","0.076","0.3"
"Mirs Bay","MM7","2004-06-04","1","Surface Water","0.6","0.002","7.6","<0.02","0.12","0.11","0.04","28.7","1.9","0.56","2.9","33.3","<0.2","8.1","0.006","<0.002","0.004","<1","<1","5.9","93","2.3","0.032","0.8"
"Mirs Bay","MM7","2004-06-04","1","Middle Water","<0.5","0.002","8.1","<0.02","0.13","0.12","0.04","28.5","2","0.57","2.9","33.2","<0.2","8.1","0.005","<0.002","0.006","<1","<1","6","94","2.2","0.033","0.9"
"Mirs Bay","MM7","2004-06-04","1","Bottom Water","0.9","0.003","8","0.02","0.22","0.21","0.07","27.4","7.6","0.65","2.9","33.3","<0.2","8","0.007","0.006","0.007","<1","<1","5.3","81","2.1","0.059","0.6"
"Mirs Bay","MM7","2004-07-02","1","Surface Water","<0.5","0.002","6.8","0.02","0.11","0.11","0.02","31.7","0.8","0.07","3.5","33.5","<0.2","8.3","0.008","<0.002","<0.002","<1","<1","5.2","85","1.6","0.015","0.8"
"Mirs Bay","MM7","2004-07-02","1","Middle Water","0.8","0.002","6.8","0.02","0.11","0.11","0.02","30.5","1","0.1","3.5","33.8","<0.2","8.3","0.007","<0.002","<0.002","<1","<1","5.6","90","2.1","0.015","0.9"
"Mirs Bay","MM7","2004-07-02","1","Bottom Water","0.9","0.001","7.4","0.02","0.1","0.1","0.02","27.5","1.9","0.26","3.5","34.3","0.3","8.1","0.008","0.002","<0.002","<1","<1","6.3","97","3.2","0.015","0.8"
"Mirs Bay","MM7","2004-08-02","1","Surface Water","1.3","0.003","7.4","<0.02","0.16","0.16","0.02","31.5","1.8","<0.05","2.6","28.1","0.3","8.5","<0.002","<0.002","<0.002","<1","<1","7.7","123","2.3","0.018","2.3"
"Mirs Bay","MM7","2004-08-02","1","Middle Water","1.1","0.004","7.5","<0.02","0.17","0.15","0.06","28.2","1.2","0.63","2.6","30.2","1.7","8.4","0.002","0.015","0.009","1","1","8.5","130","4.2","0.037","1.5"
"Mirs Bay","MM7","2004-08-02","1","Bottom Water","0.8","0.001","8","<0.02","0.17","0.11","0.08","26.5","1.3","1.7","2.6","32.1","<0.2","8","0.005","0.046","0.016","<1","<1","8.3","125","0.9","0.02","1.3"
"Mirs Bay","MM7","2004-09-01","1","Surface Water","<0.5","0.007","7.5","0.04","0.15","0.15","0.06","28","2.3","1.3","4.2","30.3","1","8.4","0.006","<0.002","<0.002","6","1","5.3","81","7.1","0.055","4"
"Mirs Bay","MM7","2004-09-01","1","Middle Water","0.6","0.002","6.8","<0.02","0.1","0.09","0.04","26.5","1.2","1.6","4.2","32.2","0.4","8.1","0.004","<0.002","0.004","30","2","6.3","94","1.2","0.032","0.4"
"Mirs Bay","MM7","2004-09-01","1","Bottom Water","6.7","0.003","10.8","0.11","0.37","0.36","0.15","23.4","37","2.9","4.2","34.4","6","7.8","0.043","<0.002","0.003","10","1","5.3","77","0.8","0.14","0.6"
"Mirs Bay","MM7","2004-10-07","1","Surface Water","<0.5","0.003","7.3","<0.02","0.2","0.19","0.04","27.5","1.5","0.27","4.2","32.2","0.3","8.3","0.006","<0.002","0.006","<1","<1","5.7","87","3.6","0.031","1.4"
"Mirs Bay","MM7","2004-10-07","1","Middle Water","<0.5","0.002","7.3","<0.02","0.16","0.15","0.03","26.9","1.1","0.27","4.2","32.6","<0.2","8.3","0.005","<0.002","0.005","<1","<1","5.9","89","4.8","0.024","1.1"
"Mirs Bay","MM7","2004-10-07","1","Bottom Water","<0.5","0.002","7.6","<0.02","0.18","0.17","0.04","26.8","1.2","0.4","4.2","32.5","<0.2","8.2","0.005","<0.002","0.007","<1","<1","5.5","82","4.1","0.03","0.8"
"Mirs Bay","MM7","2004-11-24","1","Surface Water","0.8","0.002","7.9","<0.02","0.18","0.16","0.06","23.3","1.5","0.27","3.3","32.9","<0.2","8.2","0.005","<0.002","0.018","<1","<1","5.8","83","4.8","0.037","0.7"
"Mirs Bay","MM7","2004-11-24","1","Middle Water","<0.5","0.002","6.9","<0.02","0.19","0.17","0.05","23.2","0.9","0.3","3.3","32.9","<0.2","8.2","0.005","<0.002","0.016","<1","<1","6.3","89","5.7","0.033","0.6"
"Mirs Bay","MM7","2004-11-24","1","Bottom Water","0.8","0.002","7.8","<0.02","0.21","0.19","0.05","23","2.4","0.29","3.3","33","0.4","8.2","0.005","<0.002","0.014","<1","<1","5.9","83","6.7","0.038","0.4"
"Mirs Bay","MM7","2004-12-06","1","Surface Water","0.6","0.001","10.7","<0.02","0.18","0.17","0.03","21.5","2.9","0.25","1.9","33.1","0.9","8.2","0.005","<0.002","0.009","3","1","6.3","87","4.3","0.018","1"
"Mirs Bay","MM7","2004-12-06","1","Middle Water","1.6","0.001","11.1","<0.02","0.2","0.19","0.04","21.4","8.8","0.24","1.9","33.2","1.5","8.2","0.007","<0.002","0.005","<1","<1","6.3","87","3.6","0.028","0.7"
"Mirs Bay","MM7","2004-12-06","1","Bottom Water","1.1","0.001","9.3","<0.02","0.17","0.16","0.02","21.4","4.9","0.23","1.9","33.1","1.1","8.2","0.006","<0.002","0.003","2","2","5.9","81","3.5","0.017","0.8"
"Mirs Bay","MM7","2005-01-13","1","Surface Water","1.8","0.001","8.4","0.02","0.18","0.18","0.02","16.8","16","0.19","2","32.9","1.3","8.3","0.007","<0.002","<0.002","<1","<1","6.1","77","1.8","0.019","0.2"
"Mirs Bay","MM7","2005-01-13","1","Middle Water","0.9","0.001","8.7","<0.02","0.13","0.12","0.02","16.8","3.4","0.17","2","33.3","0.4","8.3","0.007","<0.002","0.003","<1","<1","7.9","100","1.6","0.016","0.8"
"Mirs Bay","MM7","2005-01-13","1","Bottom Water","<0.5","0.001","9.6","<0.02","0.15","0.15","0.03","16.8","1.2","0.18","2","33.3","<0.2","8.3","0.007","<0.002","<0.002","<1","<1","7.7","98","1.9","0.024","0.7"
"Mirs Bay","MM7","2005-02-28","1","Surface Water","0.6","0.003","7.9","<0.02","0.24","0.16","0.16","15.8","3","0.73","2","32.4","<0.2","8.2","0.01","0.007","0.072","1","1","7.1","88","1.1","0.082","0.4"
"Mirs Bay","MM7","2005-02-28","1","Middle Water","0.9","0.003","8.8","<0.02","0.25","0.17","0.16","15.7","3.6","0.73","2","32.5","<0.2","8.2","0.008","0.007","0.072","<1","<1","7","86","1","0.084","0.7"
"Mirs Bay","MM7","2005-02-28","1","Bottom Water","<0.5","0.003","10","<0.02","0.23","0.15","0.16","15.6","4.1","0.74","2","32.5","<0.2","8.2","0.009","0.007","0.072","2","2","6.6","81","0.7","0.081","0.5"
"Mirs Bay","MM7","2005-03-10","1","Surface Water","1.3","0.001","7.4","<0.02","0.25","0.21","0.06","16.7","2.9","0.24","2.6","32.6","5.1","8.3","0.005","0.006","0.031","1","1","9.6","120","9.6","0.022","2.2"
